--- Terminal on /dev/cu.usbmodem21301 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
3095906,0,-58.0050,0.0000,0.0000,0.7933,-2.0944,
3107898,0,-54.8134,0.0000,0.0000,0.7723,-2.0944,
3119903,0,-52.0202,0.0000,0.0000,0.7540,-2.0944,
3131931,0,-56.6902,0.0000,0.0000,0.7330,-1.8326,
3143908,0,-46.0346,0.0000,0.0000,0.7147,-2.0944,
3155997,0,-50.7047,0.0000,0.0000,0.6938,-1.8326,
3167998,0,-40.0491,0.0000,0.0000,0.6754,-2.0944,
3179967,0,-44.7191,0.0000,0.0000,0.6545,-1.8326,
3191984,0,-33.6646,0.0000,0.0000,0.6336,-2.0944,
3203953,0,-30.8713,0.0000,0.0000,0.6152,-2.0944,
3215939,0,-35.5413,0.0000,0.0000,0.5943,-1.8326,
3227946,0,-24.4868,0.0000,0.0000,0.5733,-2.0944,
3239996,0,-21.2938,0.0000,0.0000,0.5524,-2.0944,
3251983,0,-18.1022,0.0000,0.0000,0.5315,-2.0944,
3263985,0,-15.3090,0.0000,0.0000,0.5131,-2.0944,
3275921,0,-19.9790,0.0000,0.0000,0.4922,-1.8326,
3287955,0,-8.9244,0.0000,0.0000,0.4712,-2.0944,
3299996,0,-6.1312,0.0000,0.0000,0.4529,-2.0944,
3311937,0,-10.8012,0.0000,0.0000,0.4320,-1.8326,
3323937,0,-0.1457,0.0000,0.0000,0.4136,-2.0944,
3335909,0,-5.2147,0.0000,0.0000,0.3953,-1.8326,
3347991,0,-2.0224,0.0000,0.0000,0.3744,-1.8326,
3359987,0,8.6331,0.0000,0.0000,0.3560,-2.0944,
3371958,0,3.5633,0.0000,0.0000,0.3377,-1.8326,
3383927,0,5.9583,0.0000,0.0000,0.3220,-1.8326,
3395893,0,0.8885,0.0000,0.0000,0.3037,-1.5708,
3407895,0,11.1457,0.0000,0.0000,0.2880,-1.8326,
3419921,0,5.6769,0.0000,0.0000,0.2723,-1.5708,
3431976,0,8.0711,0.0000,0.0000,0.2566,-1.5708,
3444001,0,10.4654,0.0000,0.0000,0.2409,-1.5708,
3455949,0,12.8596,0.0000,0.0000,0.2251,-1.5708,
3467983,0,14.8547,0.0000,0.0000,0.2121,-1.5708,
3479938,0,8.9869,0.0000,0.0000,0.1990,-1.3090,
3491983,0,10.9821,0.0000,0.0000,0.1859,-1.3090,
3503916,0,12.9780,0.0000,0.0000,0.1728,-1.3090,
3515936,0,14.5734,0.0000,0.0000,0.1623,-1.3090,
3527946,0,8.3065,0.0000,0.0000,0.1518,-1.0472,
3539818,0,9.9034,0.0000,0.0000,0.1414,-1.0472,
3551852,0,11.4995,0.0000,0.0000,0.1309,-1.0472,
3563767,0,12.6959,0.0000,0.0000,0.1230,-1.0472,
3575594,0,6.0307,0.0000,0.0000,0.1152,-0.7854,
3587501,0,7.2278,0.0000,0.0000,0.1073,-0.7854,
3599521,0,8.4249,0.0000,0.0000,0.0995,-0.7854,
3611482,0,9.2230,0.0000,0.0000,0.0942,-0.7854,
3623542,0,2.5579,0.0000,0.0000,0.0864,-0.5236,
3635540,0,11.2182,0.0000,0.0000,0.0812,-0.7854,
3647572,0,4.5523,0.0000,0.0000,0.0733,-0.5236,
3659469,0,13.2134,0.0000,0.0000,0.0681,-0.7854,
3671555,0,6.1485,0.0000,0.0000,0.0628,-0.5236,
3683539,0,6.9472,0.0000,0.0000,0.0576,-0.5236,
3695535,0,8.1436,0.0000,0.0000,0.0497,-0.5236,
3707517,0,16.4057,0.0000,0.0000,0.0471,-0.7854,
3719481,0,1.4784,0.0000,0.0000,0.0419,-0.2618,
3731469,0,10.1388,0.0000,0.0000,0.0367,-0.5236,
3743412,0,10.9369,0.0000,0.0000,0.0314,-0.5236,
3755342,0,11.3366,0.0000,0.0000,0.0288,-0.5236,
3767311,0,4.2710,0.0000,0.0000,0.0236,-0.2618,
3779313,0,12.9327,0.0000,0.0000,0.0183,-0.5236,
3791317,0,13.3311,0.0000,0.0000,0.0157,-0.5236,
3803349,0,6.2669,0.0000,0.0000,0.0105,-0.2618,
3815239,0,14.5282,0.0000,0.0000,0.0079,-0.5236,
3827264,0,7.4640,0.0000,0.0000,0.0026,-0.2618,
3839124,0,15.7253,0.0000,0.0000,-0.0000,-0.5236,
3851148,0,8.2620,0.0000,0.0000,-0.0026,-0.2618,
3863149,0,8.6603,0.0000,0.0000,-0.0052,-0.2618,
3875224,0,9.0601,0.0000,0.0000,-0.0079,-0.2618,
3887286,0,9.4591,0.0000,0.0000,-0.0105,-0.2618,
