10088048,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10099827,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10111709,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10123558,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10135465,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10147346,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10159144,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10171074,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10182838,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10194723,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10206523,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10218229,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10230135,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10241939,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10253800,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10265625,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10277419,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10289211,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10301124,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10312917,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10324755,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10336443,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10348335,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10360142,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10371943,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10383782,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10395495,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10407367,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10419172,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10431050,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10442760,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10454455,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10466374,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10478145,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10490052,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10501836,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10513724,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10525532,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10537443,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10549253,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10561175,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10573093,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10584861,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10596776,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10608507,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10620369,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10632173,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10644050,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10655771,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10667451,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10679236,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10691114,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10702952,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10714778,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10726519,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10738378,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10750194,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10762100,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10773808,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10785503,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10797370,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10809183,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10821091,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10832878,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10844580,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10856388,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10868128,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10879934,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10891848,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10903734,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10915486,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10927381,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10939120,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10950945,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10962794,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10974490,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10986382,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10998177,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11010059,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11021870,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11033755,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11045485,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11057404,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11069209,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11081083,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11092827,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11104720,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11116540,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11128419,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11140219,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11152128,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11163942,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11175793,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11187515,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11199369,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11211185,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11223102,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11234910,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11246791,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
