Time (μs),State,Force (N),Position (m),Velocity (m/s),Angular Position (radian),Angular Velocity (radian/s),Event
118761992,1,-1.4992,-0.2197,0.1753,0.0183,-0.2618,
118774046,1,-7.2223,-0.2184,0.1402,0.0157,0.0000,
118785998,1,1.1112,-0.2177,0.1227,0.0183,-0.2618,
118798056,1,-11.9886,-0.2174,0.0701,0.0183,0.2618,
118809992,1,-2.7786,-0.2167,0.0351,0.0209,0.0000,
118822013,1,-12.3964,-0.2165,0.0701,0.0209,0.2618,
118833997,1,-1.9073,-0.2162,0.0175,0.0209,0.0000,
118846020,1,-2.7838,-0.2162,0.0351,0.0209,0.0000,
118858005,1,-1.4297,-0.2162,0.0000,0.0236,0.0000,
118869992,1,-9.6945,-0.2158,0.0000,0.0262,0.2618,
118882014,1,-11.8527,-0.2153,0.0351,0.0288,0.2618,
118894037,1,-12.7415,-0.2141,0.0526,0.0288,0.2618,
118906080,1,-8.4023,-0.2123,0.1227,0.0288,0.0000,
118918047,1,-11.0548,-0.2100,0.1753,0.0288,0.0000,
118930030,1,-13.3099,-0.2076,0.2279,0.0262,0.0000,
118941964,1,-6.3498,-0.2049,0.2454,0.0262,-0.2618,
118954006,1,-14.7201,-0.2020,0.2630,0.0236,0.0000,
118966068,1,-8.6400,-0.1990,0.2980,0.0236,-0.2618,
118978077,1,-16.1373,-0.1956,0.2980,0.0209,0.0000,
118990017,1,-9.6642,-0.1921,0.3331,0.0183,-0.2618,
119002172,1,-10.1813,-0.1881,0.3506,0.0157,-0.2618,
119014308,1,-12.4506,-0.1843,0.4032,0.0131,-0.2618,
119026470,1,-11.2177,-0.1800,0.3857,0.0105,-0.2618,
119038592,1,-12.2142,-0.1758,0.4207,0.0052,-0.2618,
119050650,1,-3.9914,-0.1720,0.4207,0.0026,-0.5236,
119062737,1,-9.7331,-0.1688,0.3857,0.0000,-0.2618,
119074787,1,-5.8699,-0.1646,0.3156,-0.0026,-0.2618,
119086908,1,-10.7677,-0.1609,0.4207,-0.0052,-0.2618,
119099030,1,-7.7751,-0.1573,0.3682,-0.0079,-0.2618,
119111240,1,-7.4147,-0.1534,0.3682,-0.0105,-0.2618,
119123391,1,-7.9279,-0.1499,0.3857,-0.0131,-0.2618,
119135351,1,-6.2074,-0.1466,0.3506,-0.0131,-0.2618,
119147317,1,-12.8264,-0.1434,0.3331,-0.0157,0.0000,
119159291,1,-4.1184,-0.1402,0.3156,-0.0157,-0.2618,
119171370,1,-11.6122,-0.1373,0.3156,-0.0183,0.0000,
119183314,1,-2.9031,-0.1343,0.2980,-0.0183,-0.2618,
119195231,1,-10.3927,-0.1317,0.2980,-0.0209,0.0000,
119207303,1,-0.7993,-0.1294,0.2630,-0.0209,-0.2618,
119219316,1,-6.9302,-0.1273,0.2279,-0.0209,0.0000,
119231306,1,-6.4703,-0.1255,0.2104,-0.0183,0.0000,
119243368,1,-12.5959,-0.1239,0.1753,-0.0183,0.2618,
119255371,1,-3.8704,-0.1225,0.1578,-0.0183,0.0000,
119267370,1,-3.0043,-0.1215,0.1402,-0.0183,0.0000,
119279318,1,-1.2530,-0.1213,0.1052,-0.0183,0.0000,
119291275,1,2.3318,-0.1213,0.0175,-0.0131,0.0000,
119303268,1,-12.9195,-0.1210,0.0000,-0.0105,0.5236,
119315360,1,-7.2146,-0.1204,0.0351,-0.0079,0.2618,
119327339,1,-8.1010,-0.1194,0.0526,-0.0079,0.2618,
119339281,1,-2.8789,-0.1183,0.1052,-0.0079,0.0000,
119351374,1,-2.8824,-0.1180,0.1052,-0.0079,0.0000,
119363349,1,-0.1742,-0.1180,0.0351,-0.0026,0.0000,
119375354,1,-14.5479,-0.1178,0.0000,0.0000,0.5236,
119387301,1,-7.9633,-0.1175,0.0175,0.0026,0.2618,
119399279,1,-8.8458,-0.1169,0.0351,0.0026,0.2618,
119411347,1,-2.2654,-0.1162,0.0526,0.0052,0.0000,
119423302,1,-11.0085,-0.1159,0.0701,0.0052,0.2618,
119435334,1,-2.1940,-0.1155,0.0351,0.0105,0.0000,
119447247,1,-17.9192,-0.1155,0.0351,0.0105,0.5236,
119459266,1,-0.8416,-0.1154,0.0000,0.0131,0.0000,
119471296,1,-9.9837,-0.1150,0.0175,0.0157,0.2618,
119483330,1,-11.2639,-0.1145,0.0351,0.0183,0.2618,
119495366,1,-12.5472,-0.1138,0.0526,0.0209,0.2618,
119507336,1,-13.4378,-0.1124,0.0701,0.0209,0.2618,
119519343,1,-9.4958,-0.1108,0.1402,0.0236,0.0000,
119531361,1,-18.2539,-0.1089,0.1578,0.0236,0.2618,
119543370,1,-12.1676,-0.1066,0.1928,0.0236,0.0000,
119555366,1,-13.9452,-0.1041,0.2279,0.0236,0.0000,
119567376,1,-14.8498,-0.1013,0.2454,0.0236,0.0000,
119579320,1,-16.2355,-0.0982,0.2805,0.0209,0.0000,
119591362,1,-10.1614,-0.0947,0.3156,0.0209,-0.2618,
119603494,1,-19.4181,-0.0906,0.3506,0.0183,0.0000,
119615632,1,-13.8278,-0.0864,0.4032,0.0157,-0.2618,
119627713,1,-14.3492,-0.0820,0.4207,0.0131,-0.2618,
119639751,1,-14.8765,-0.0771,0.4383,0.0105,-0.2618,
119651922,1,-16.7582,-0.0721,0.4909,0.0052,-0.2618,
119664066,1,-9.4261,-0.0668,0.5084,0.0026,-0.5236,
119676082,1,-17.4177,-0.0617,0.5259,-0.0026,-0.2618,
119688123,1,-8.3342,-0.0563,0.5084,-0.0052,-0.5236,
119700196,1,-17.2023,-0.0512,0.5435,-0.0105,-0.2618,
119712352,1,-7.2423,-0.0458,0.5084,-0.0131,-0.5236,
119724517,1,-16.5094,-0.0407,0.5435,-0.0157,-0.2618,
119736721,1,-14.4082,-0.0356,0.5084,-0.0183,-0.2618,
119748738,1,-13.6616,-0.0305,0.5084,-0.0236,-0.2618,
119760963,1,-5.4504,-0.0254,0.5084,-0.0262,-0.5236,
119773123,1,-12.5603,-0.0209,0.5084,-0.0314,-0.2618,
119785217,1,-1.7131,-0.0165,0.4558,-0.0340,-0.5236,
119797509,1,-8.3383,-0.0126,0.4383,-0.0367,-0.2618,
119809634,1,-5.7454,-0.0089,0.3857,-0.0367,-0.2618,
119821745,1,-12.3662,-0.0056,0.3682,-0.0393,0.0000,
119833752,1,-2.7823,-0.0025,0.3331,-0.0393,-0.2618,
119845759,1,-9.3988,0.0005,0.3156,-0.0419,0.0000,
119857718,1,-0.6838,0.0030,0.2980,-0.0419,-0.2618,
119869683,1,-5.9399,0.0053,0.2454,-0.0419,0.0000,
119881732,1,-5.0809,0.0070,0.2279,-0.0419,0.0000,
119893732,1,-2.8643,0.0084,0.1753,-0.0393,0.0000,
119905722,1,-8.9864,0.0096,0.1402,-0.0393,0.2618,
119917702,1,-0.6546,0.0105,0.1227,-0.0367,0.0000,
119929677,1,-6.7708,0.0112,0.0877,-0.0367,0.2618,
119941716,1,1.5672,0.0114,0.0701,-0.0340,0.0000,
119953698,1,-4.0669,0.0116,0.0175,-0.0314,0.2618,
119965725,1,-4.4659,0.0116,0.0175,-0.0288,0.2618,
119977725,1,-3.5886,0.0116,0.0000,-0.0288,0.2618,
119989661,1,3.8764,0.0114,0.0000,-0.0262,0.0000,
120001649,1,-3.5108,0.0116,-0.0175,-0.0236,0.2618,
120013709,1,-5.6630,0.0116,0.0175,-0.0209,0.2618,
120025722,1,-4.7875,0.0117,0.0000,-0.0209,0.2618,
120037740,1,1.4020,0.0116,0.0175,-0.0157,0.0000,
120049700,1,-12.9745,0.0121,-0.0175,-0.0131,0.5236,
120061701,1,-8.6255,0.0128,0.0526,-0.0131,0.2618,
120073713,1,-1.6461,0.0135,0.0701,-0.0131,0.0000,
120085706,1,-1.2505,0.0138,0.0701,-0.0157,0.0000,
120097715,1,7.5710,0.0135,0.0351,-0.0105,-0.2618,
120109727,1,-13.3080,0.0133,-0.0351,-0.0052,0.5236,
120121729,1,-14.5864,0.0137,-0.0175,-0.0026,0.5236,
120133708,1,-9.3608,0.0144,0.0351,-0.0026,0.2618,
120145681,1,-3.2615,0.0154,0.0701,-0.0026,0.0000,
120157711,1,-5.0234,0.0163,0.1052,-0.0026,0.0000,
120169662,1,-4.1521,0.0168,0.0877,-0.0026,0.0000,
120181711,1,-2.7997,0.0170,0.0526,0.0000,0.0000,
120193710,1,-9.3097,0.0172,0.0175,0.0026,0.2618,
120205701,1,-9.3157,0.0177,0.0175,0.0026,0.2618,
120217738,1,-3.2110,0.0182,0.0526,0.0026,0.0000,
120229712,1,-3.2145,0.0186,0.0526,0.0026,0.0000,
120241718,1,-3.1360,0.0186,0.0351,0.0079,0.0000,
120253709,1,-17.5090,0.0188,0.0000,0.0105,0.5236,
120265753,1,-10.5285,0.0193,0.0175,0.0105,0.2618,
120277747,1,-4.4257,0.0200,0.0526,0.0105,0.0000,
120289731,1,-5.7065,0.0205,0.0701,0.0131,0.0000,
120301681,1,-13.0972,0.0210,0.0526,0.0157,0.2618,
120313734,1,-13.1035,0.0217,0.0526,0.0157,0.2618,
120325649,1,-6.5256,0.0226,0.0701,0.0183,0.0000,
120337709,1,-15.2775,0.0238,0.0877,0.0183,0.2618,
120349679,1,-9.5807,0.0252,0.1227,0.0209,0.0000,
120361621,1,-18.3360,0.0268,0.1402,0.0209,0.2618,
120373693,1,-11.3688,0.0288,0.1578,0.0209,0.0000,
120385684,1,-12.7475,0.0312,0.1928,0.0183,0.0000,
120397729,1,-7.5387,0.0337,0.2454,0.0183,-0.2618,
120409766,1,-15.4280,0.0363,0.2454,0.0183,0.0000,
120421714,1,-16.3326,0.0391,0.2630,0.0183,0.0000,
120433697,1,-16.8417,0.0423,0.2805,0.0157,0.0000,
120445758,1,-10.3678,0.0458,0.3156,0.0131,-0.2618,
120457776,1,-11.7630,0.0498,0.3506,0.0105,-0.2618,
120469748,1,-14.0350,0.0540,0.4032,0.0079,-0.2618,
120481741,1,-14.5581,0.0586,0.4207,0.0052,-0.2618,
120493721,1,-15.5594,0.0631,0.4558,0.0000,-0.2618,
120505786,1,-7.3458,0.0680,0.4558,-0.0026,-0.5236,
120517792,1,-16.2101,0.0726,0.4909,-0.0079,-0.2618,
120529787,1,-6.6406,0.0773,0.4558,-0.0079,-0.5236,
120541881,1,-22.4889,0.0817,0.4733,-0.0131,0.0000,
120553957,1,-4.6570,0.0863,0.4383,-0.0157,-0.5236,
120566074,1,-12.6399,0.0905,0.4558,-0.0209,-0.2618,
120578066,1,-3.0613,0.0941,0.4207,-0.0209,-0.5236,
120590057,1,-15.7930,0.0976,0.3682,-0.0236,0.0000,
120602052,1,-6.6902,0.1012,0.3506,-0.0262,-0.2618,
120614045,1,-6.3202,0.1041,0.3506,-0.0288,-0.2618,
120626033,1,-3.7133,0.1064,0.2980,-0.0288,-0.2618,
120638021,1,-8.0911,0.1085,0.2279,-0.0288,0.0000,
120650028,1,-7.2391,0.1110,0.2104,-0.0288,0.0000,
120662061,1,-8.6195,0.1136,0.2454,-0.0314,0.0000,
120674031,1,-1.6583,0.1161,0.2630,-0.0314,-0.2618,
120686056,1,-8.2643,0.1180,0.2454,-0.0340,0.0000,
120698052,1,2.2091,0.1199,0.1928,-0.0340,-0.2618,
120710015,1,-5.6609,0.1206,0.1928,-0.0340,0.0000,
120722005,1,0.0672,0.1215,0.0701,-0.0314,0.0000,
120734037,1,-8.6793,0.1222,0.0877,-0.0314,0.2618,
120746074,1,-0.3440,0.1227,0.0701,-0.0288,0.0000,
120757997,1,-7.7323,0.1231,0.0526,-0.0262,0.2618,
120770071,1,-7.2678,0.1243,0.0351,-0.0236,0.2618,
120782027,1,-11.6628,0.1255,0.1227,-0.0236,0.2618,
120794030,1,-3.8156,0.1271,0.1227,-0.0236,0.0000,
120805969,1,-5.1837,0.1285,0.1578,-0.0262,0.0000,
120817960,1,3.5505,0.1290,0.1402,-0.0262,-0.2618,
120830070,1,-0.3252,0.1287,0.0526,-0.0236,0.0000,
120842027,1,-4.2061,0.1289,-0.0351,-0.0209,0.2618,
120854020,1,-7.2359,0.1290,0.0175,-0.0183,0.2618,
120866005,1,-7.2454,0.1299,0.0175,-0.0183,0.2618,
120878024,1,-2.8992,0.1310,0.0877,-0.0183,0.0000,
120890019,1,-3.7792,0.1313,0.1052,-0.0183,0.0000,
120902048,1,-0.6737,0.1315,0.0351,-0.0157,0.0000,
120913987,1,-8.0620,0.1318,0.0175,-0.0131,0.2618,
120926038,1,-8.9481,0.1327,0.0351,-0.0131,0.2618,
120938003,1,-3.7218,0.1334,0.0877,-0.0131,0.0000,
120949990,1,-2.4514,0.1339,0.0701,-0.0157,0.0000,
120962114,1,5.8891,0.1339,0.0526,-0.0131,-0.2618,
120974059,1,-7.6045,0.1338,0.0000,-0.0105,0.2618,
120986020,1,-7.5365,0.1348,-0.0175,-0.0052,0.2618,
120997985,1,-21.5452,0.1359,0.1052,-0.0052,0.5236,
121010004,1,-5.4349,0.1373,0.1052,-0.0079,0.0000,
121022063,1,1.0617,0.1385,0.1402,-0.0105,-0.2618,
121034272,1,1.9340,0.1388,0.1227,-0.0105,-0.2618,
121046291,1,-1.9445,0.1388,0.0351,-0.0079,0.0000,
121058359,1,-8.0554,0.1390,0.0000,-0.0079,0.2618,
121070341,1,-1.4722,0.1394,0.0175,-0.0052,0.0000,
121082512,1,-9.8162,0.1397,0.0351,-0.0079,0.2618,
121094492,1,5.1117,0.1397,0.0351,-0.0026,-0.2618,
121106376,1,-16.7277,0.1401,0.0000,-0.0026,0.5236,
121118336,1,-2.7619,0.1408,0.0351,-0.0026,0.0000,
121130266,1,-4.5167,0.1410,0.0701,-0.0026,0.0000,
121142181,1,-1.8888,0.1411,0.0175,-0.0026,0.0000,
121154199,1,-2.2878,0.1411,0.0175,0.0000,0.0000,
121166252,1,-9.6761,0.1415,0.0000,0.0026,0.2618,
121178223,1,-11.4387,0.1424,0.0351,0.0026,0.2618,
121190278,1,-6.2194,0.1438,0.0877,0.0026,0.0000,
121202286,1,-8.4658,0.1453,0.1402,0.0000,0.0000,
121214255,1,-1.4952,0.1469,0.1578,0.0000,-0.2618,
121226263,1,-8.9732,0.1483,0.1578,-0.0026,0.0000,
121238293,1,-0.6491,0.1499,0.1402,0.0000,-0.2618,
121250359,1,-16.8617,0.1509,0.1578,-0.0026,0.2618,
121262303,1,1.4837,0.1518,0.1052,-0.0026,-0.2618,
121274308,1,-5.5055,0.1522,0.0877,-0.0026,0.0000,
121286278,1,-3.2766,0.1523,0.0351,0.0000,0.0000,
121298297,1,-10.6648,0.1527,0.0175,0.0026,0.2618,
121310174,1,-11.5491,0.1534,0.0351,0.0026,0.2618,
121322132,1,-5.4480,0.1543,0.0701,0.0026,0.0000,
121334016,1,-6.3351,0.1553,0.0877,0.0026,0.0000,
121346019,1,-7.2239,0.1566,0.1052,0.0026,0.0000,
121357972,1,-8.1163,0.1581,0.1227,0.0026,0.0000,
121370035,1,-9.4896,0.1601,0.1578,0.0000,0.0000,
121382027,1,-3.3990,0.1620,0.1928,0.0000,-0.2618,
121394213,1,-10.8806,0.1637,0.1928,-0.0026,0.0000,
121406288,1,-2.1575,0.1653,0.1753,-0.0026,-0.2618,
121418330,1,-9.1537,0.1664,0.1578,-0.0026,0.0000,
121430319,1,-6.5398,0.1679,0.1052,-0.0026,0.0000,
121442342,1,-9.1835,0.1694,0.1578,-0.0026,0.0000,
121454212,1,-7.9272,0.1713,0.1402,-0.0052,0.0000,
121466341,1,-2.7114,0.1730,0.1928,-0.0052,-0.2618,
121478291,1,-9.3128,0.1744,0.1753,-0.0079,0.0000,
121490288,1,0.2910,0.1757,0.1402,-0.0079,-0.2618,
121502314,1,-6.7042,0.1765,0.1227,-0.0079,0.0000,
121514288,1,-4.9616,0.1776,0.0877,-0.0079,0.0000,
121526328,1,-5.8452,0.1783,0.1052,-0.0079,0.0000,
121538280,1,-4.0991,0.1790,0.0701,-0.0079,0.0000,
121550296,1,-4.5016,0.1793,0.0701,-0.0052,0.0000,
121562346,1,-10.6150,0.1797,0.0351,-0.0052,0.2618,
121574267,1,-3.1563,0.1802,0.0351,-0.0026,0.0000,
121586294,1,-11.8994,0.1806,0.0526,-0.0026,0.2618,
121598336,1,-3.1686,0.1814,0.0351,-0.0026,0.0000,
121610245,1,-5.8018,0.1818,0.0877,-0.0026,0.0000,
121622286,1,-3.1756,0.1821,0.0351,-0.0026,0.0000,
121634293,1,-3.5746,0.1821,0.0351,0.0000,0.0000,
121646344,1,-10.0846,0.1823,0.0000,0.0026,0.2618,
121658227,1,-10.9741,0.1836,0.0175,0.0026,0.2618,
121670290,1,-8.3827,0.1848,0.1227,0.0026,0.0000,
121682287,1,-8.4020,0.1867,0.1227,0.0026,0.0000,
121694273,1,-11.5338,0.1892,0.1928,0.0000,0.0000,
121706334,1,-5.9277,0.1918,0.2454,-0.0026,-0.2618,
121718384,1,-6.4323,0.1944,0.2630,-0.0052,-0.2618,
121730508,1,-6.4561,0.1969,0.2630,-0.0052,-0.2618,
121742540,1,-13.0663,0.1992,0.2454,-0.0079,0.0000,
121754627,1,-4.3495,0.2014,0.2279,-0.0079,-0.2618,
121766619,1,-11.4390,0.2039,0.2279,-0.0131,0.0000,
121778706,1,3.3940,0.2055,0.2454,-0.0131,-0.5236,
121790742,1,-7.5582,0.2063,0.1578,-0.0157,0.0000,
121802696,1,3.3997,0.2076,0.0877,-0.0131,-0.2618,
121814748,1,-14.0865,0.2083,0.1227,-0.0131,0.2618,
121826698,1,-3.6078,0.2097,0.0701,-0.0131,0.0000,
121838762,1,-7.1228,0.2105,0.1402,-0.0131,0.0000,
121850692,1,-4.5019,0.2114,0.0877,-0.0131,0.0000,
121862722,1,-4.5107,0.2123,0.0877,-0.0131,0.0000,
121874664,1,-4.5159,0.2128,0.0877,-0.0131,0.0000,
121886618,1,-3.1636,0.2130,0.0526,-0.0105,0.0000,
121898593,1,-9.2752,0.2132,0.0175,-0.0105,0.2618,
121910663,1,-1.8147,0.2135,0.0175,-0.0079,0.0000,
121922725,1,-10.5571,0.2139,0.0351,-0.0079,0.2618,
121934735,1,-3.0991,0.2144,0.0351,-0.0052,0.0000,
121946736,1,-11.8422,0.2148,0.0526,-0.0052,0.2618,
121958699,1,-3.1096,0.2155,0.0351,-0.0052,0.0000,
121970709,1,-4.8645,0.2156,0.0701,-0.0052,0.0000,
121982743,1,-2.2348,0.2156,0.0175,-0.0052,0.0000,
121994705,1,-1.7573,0.2156,0.0000,-0.0026,0.0000,
122006699,1,-9.6238,0.2160,0.0000,-0.0026,0.2618,
122018735,1,-3.9182,0.2165,0.0351,0.0000,0.0000,
122030753,1,-12.6641,0.2172,0.0526,0.0000,0.2618,
122042702,1,-5.6871,0.2181,0.0701,0.0000,0.0000,
122054722,1,-6.5724,0.2190,0.0877,0.0000,0.0000,
122066734,1,-6.5847,0.2202,0.0877,0.0000,0.0000,
122078725,1,-8.3536,0.2218,0.1227,0.0000,0.0000,
122090710,1,-9.7270,0.2237,0.1578,-0.0026,0.0000,
122102729,1,-3.2381,0.2256,0.1928,-0.0052,-0.2618,
122114837,1,-2.8559,0.2274,0.1928,-0.0079,-0.2618,
122126919,1,-1.9916,0.2286,0.1753,-0.0079,-0.2618,
122138993,1,-7.6309,0.2293,0.1227,-0.0052,0.0000,
122151057,1,-12.8748,0.2304,0.0701,-0.0052,0.2618,
122163049,1,-6.7772,0.2316,0.1052,-0.0052,0.0000,
122175016,1,-7.2722,0.2333,0.1227,-0.0079,0.0000,
122187018,1,-2.0512,0.2346,0.1753,-0.0079,-0.2618,
122199061,1,-6.8960,0.2356,0.1227,-0.0105,0.0000,
122211229,1,1.4351,0.2365,0.1052,-0.0079,-0.2618,
122223267,1,-13.4164,0.2368,0.0877,-0.0079,0.2618,
122235230,1,-2.9315,0.2375,0.0351,-0.0079,0.0000,
122247288,1,-4.6846,0.2375,0.0701,-0.0079,0.0000,
122259288,1,-1.1784,0.2375,0.0000,-0.0079,0.0000,
122271306,1,-1.9765,0.2375,0.0000,-0.0026,0.0000,
122283293,1,-17.7059,0.2379,0.0000,-0.0026,0.5236,
122295308,1,-3.7366,0.2382,0.0351,-0.0026,0.0000,
122307289,1,-3.7366,0.2382,0.0351,-0.0026,0.0000,
122319353,1,-1.9835,0.2382,0.0000,-0.0026,0.0000,
122331261,1,-2.3825,0.2382,0.0000,0.0000,0.0000,
122343217,1,-10.2483,0.2386,0.0000,0.0000,0.2618,
122355272,1,-4.5434,0.2391,0.0351,0.0026,0.0000,
122367218,1,-13.2882,0.2397,0.0526,0.0026,0.2618,
122379277,1,-5.4322,0.2404,0.0526,0.0026,0.0000,
122391324,1,-6.3141,0.2409,0.0701,0.0026,0.0000,
122403289,1,-5.4445,0.2416,0.0526,0.0026,0.0000,
122415327,1,-6.3246,0.2419,0.0701,0.0026,0.0000,
122427265,1,-4.5767,0.2425,0.0351,0.0026,0.0000,
122439224,1,-5.8541,0.2426,0.0526,0.0052,0.0000,
122451258,1,-11.9657,0.2428,0.0175,0.0052,0.2618,
122463224,1,-4.5035,0.2430,0.0175,0.0079,0.0000,
122475256,1,-12.3693,0.2433,0.0175,0.0079,0.2618,
122487143,1,-5.3871,0.2437,0.0351,0.0079,0.0000,
122498999,1,-5.3888,0.2439,0.0351,0.0079,0.0000,
122511040,1,-4.9130,0.2440,0.0175,0.0105,0.0000,
122523099,1,-13.1768,0.2442,0.0175,0.0131,0.2618,
122535039,1,-13.1803,0.2446,0.0175,0.0131,0.2618,
122547150,1,-6.2027,0.2454,0.0351,0.0131,0.0000,
122559142,1,-8.8429,0.2465,0.0877,0.0131,0.0000,
122570996,1,-9.7335,0.2479,0.1052,0.0131,0.0000,
122583004,1,-11.5058,0.2498,0.1402,0.0131,0.0000,
122595015,1,-13.7593,0.2521,0.1928,0.0105,0.0000,
122606968,1,-7.6775,0.2549,0.2279,0.0105,-0.2618,
122619180,1,-17.8009,0.2579,0.2805,0.0079,0.0000,
122631255,1,-10.4488,0.2612,0.2980,0.0052,-0.2618,
122643321,1,-11.4413,0.2649,0.3331,0.0000,-0.2618,
122655550,1,-4.5696,0.2686,0.3682,-0.0052,-0.5236,
122667640,1,-4.2027,0.2717,0.3682,-0.0079,-0.5236,
122679762,1,-9.4669,0.2749,0.3156,-0.0079,-0.2618,
122691738,1,-17.3632,0.2782,0.3156,-0.0079,0.0000,
122703771,1,-17.4784,0.2819,0.3331,-0.0131,0.0000,
122715685,1,-2.7452,0.2856,0.3682,-0.0183,-0.5236,
122727712,1,-1.9785,0.2887,0.3682,-0.0236,-0.5236,
122739737,1,0.6265,0.2912,0.3156,-0.0236,-0.5236,
122751726,1,-11.2162,0.2935,0.2454,-0.0262,0.0000,
122763704,1,-2.4960,0.2954,0.2279,-0.0262,-0.2618,
122775709,1,-8.2260,0.2973,0.1928,-0.0288,0.0000,
122787692,1,-0.3807,0.2991,0.1928,-0.0288,-0.2618,
122799715,1,-6.9821,0.3005,0.1753,-0.0314,0.0000,
122811773,1,2.6246,0.3014,0.1402,-0.0314,-0.2618,
122823763,1,-2.6080,0.3014,0.0877,-0.0314,0.0000,
122835726,1,1.3758,0.3014,0.0000,-0.0288,0.0000,
122847712,1,-6.8891,0.3017,0.0000,-0.0262,0.2618,
122859741,1,-8.6482,0.3022,0.0351,-0.0262,0.2618,
122871708,1,-1.6671,0.3028,0.0526,-0.0262,0.0000,
122883712,1,-1.2679,0.3028,0.0526,-0.0288,0.0000,
122895704,1,8.8309,0.3022,0.0000,-0.0262,-0.2618,
122907714,1,-4.6592,0.3017,-0.0526,-0.0236,0.2618,
122919735,1,-5.0581,0.3017,-0.0526,-0.0209,0.2618,
122931675,1,-7.6889,0.3019,0.0000,-0.0209,0.2618,
122943723,1,-0.3077,0.3022,0.0175,-0.0236,0.0000,
122955721,1,6.6833,0.3017,0.0351,-0.0236,-0.2618,
122967751,1,2.8119,0.3010,-0.0526,-0.0209,0.0000,
122979685,1,-4.5729,0.3010,-0.0701,-0.0183,0.2618,
122991870,1,-8.0816,0.3012,0.0000,-0.0183,0.2618,
123003771,1,-1.0970,0.3014,0.0175,-0.0183,0.0000,
123015725,1,-0.6978,0.3014,0.0175,-0.0209,0.0000,
123027728,1,7.6479,0.3008,0.0000,-0.0183,-0.2618,
123039881,1,-5.4450,0.3005,-0.0526,-0.0183,0.2618,
123051952,1,1.1407,0.3007,-0.0351,-0.0157,0.0000,
123064013,1,-9.3547,0.3010,0.0175,-0.0157,0.2618,
123076013,1,-2.3760,0.3017,0.0351,-0.0157,0.0000,
123088040,1,-3.7319,0.3019,0.0701,-0.0183,0.0000,
123100038,1,6.7653,0.3014,0.0175,-0.0183,-0.2618,
123112077,1,2.4181,0.3005,-0.0526,-0.0183,0.0000,
123124088,1,3.7756,0.3001,-0.0877,-0.0157,0.0000,
123136029,1,-6.7215,0.3007,-0.0351,-0.0157,0.2618,
123148047,1,-3.2472,0.3012,0.0526,-0.0157,0.0000,
123160008,1,-2.8519,0.3015,0.0526,-0.0183,0.0000,
123172046,1,5.8923,0.3010,0.0351,-0.0183,-0.2618,
123184014,1,2.4181,0.3005,-0.0526,-0.0183,0.0000,
123195973,1,2.0207,0.3003,-0.0526,-0.0157,0.0000,
123207923,1,-7.5998,0.3008,-0.0175,-0.0157,0.2618,
123220011,1,-2.8519,0.3015,0.0526,-0.0183,0.0000,
123232038,1,4.5329,0.3015,0.0701,-0.0209,-0.2618,
123244026,1,8.0434,0.3012,0.0000,-0.0209,-0.2618,
123256049,1,1.5398,0.3007,-0.0351,-0.0183,0.0000,
123268050,1,-5.4466,0.3007,-0.0526,-0.0183,0.2618,
123280199,1,0.1839,0.3008,0.0000,-0.0209,0.0000,
123292275,1,7.1755,0.3003,0.0175,-0.0209,-0.2618,
123304485,1,2.8277,0.2994,-0.0526,-0.0209,0.0000,
123316507,1,4.1869,0.2989,-0.0877,-0.0183,0.0000,
123328318,1,-5.0335,0.2993,-0.0526,-0.0209,0.2618,
123340345,1,6.3131,0.2989,0.0351,-0.0209,-0.2618,
123352307,1,2.3641,0.2980,-0.0351,-0.0236,0.0000,
123364273,1,12.8595,0.2977,-0.0877,-0.0236,-0.2618,
123376412,1,2.3746,0.2970,-0.0351,-0.0236,0.0000,
123388377,1,3.7322,0.2966,-0.0701,-0.0209,0.0000,
123400516,1,-5.4894,0.2972,-0.0351,-0.0236,0.2618,
123412586,1,6.2532,0.2970,0.0526,-0.0262,-0.2618,
123424643,1,10.1678,0.2961,-0.0175,-0.0288,-0.2618,
123436702,1,13.2857,0.2951,-0.0877,-0.0262,-0.2618,
123448817,1,-1.9558,0.2943,-0.1052,-0.0236,0.2618,
123460907,1,-3.7072,0.2942,-0.0701,-0.0236,0.2618,
123472923,1,1.5278,0.2940,-0.0175,-0.0236,0.0000,
123484935,1,2.3260,0.2940,-0.0175,-0.0288,0.0000,
123496909,1,17.1789,0.2936,0.0000,-0.0288,-0.5236,
123508953,1,3.6103,0.2931,-0.0351,-0.0314,0.0000,
123520958,1,11.9553,0.2926,-0.0526,-0.0288,-0.2618,
123533138,1,-3.3666,0.2922,-0.0526,-0.0314,0.2618,
123545160,1,11.4866,0.2917,-0.0351,-0.0314,-0.2618,
123557300,1,5.3077,0.2908,-0.0526,-0.0367,0.0000,
123569557,1,22.3931,0.2903,-0.0877,-0.0340,-0.5236,
123581574,1,-2.9439,0.2898,-0.0526,-0.0340,0.2618,
123593572,1,5.3218,0.2894,-0.0526,-0.0367,0.0000,
123605587,1,12.7107,0.2891,-0.0351,-0.0393,-0.2618,
123617721,1,13.1161,0.2884,-0.0351,-0.0419,-0.2618,
123629747,1,14.8839,0.2870,-0.0701,-0.0419,-0.2618,
123641888,1,10.5465,0.2851,-0.1402,-0.0419,0.0000,
123653928,1,13.2006,0.2826,-0.1928,-0.0419,0.0000,
