Time (μs),State,Force (N),Position (m),Velocity (m/s),Angular Position (radian),Angular Velocity (radian/s),Event
104068940,1,9.1732,-0.0061,0.1402,-0.0026,-0.5236,
104080872,1,-10.4313,-0.0061,0.0526,0.0000,0.2618,
104092943,1,-8.2210,-0.0040,0.0000,0.0026,0.2618,
104104858,1,-18.7632,-0.0018,0.2104,0.0026,0.2618,
104116815,1,-12.1969,0.0004,0.2279,0.0052,0.0000,
104128830,1,-18.8106,0.0030,0.2104,0.0026,0.2618,
104140832,1,-4.9442,0.0058,0.2630,-0.0026,-0.2618,
104152883,1,2.8168,0.0081,0.2805,-0.0079,-0.5236,
104164911,1,5.4437,0.0084,0.2279,-0.0079,-0.5236,
104176807,1,-1.0374,0.0082,0.0351,-0.0052,0.0000,
104188795,1,-6.6716,0.0084,-0.0175,-0.0026,0.2618,
104200841,1,-8.8290,0.0089,0.0175,0.0000,0.2618,
104212848,1,-10.5919,0.0100,0.0526,0.0000,0.2618,
104224847,1,-5.3733,0.0114,0.1052,0.0000,0.0000,
104236852,1,-6.3441,0.0130,0.1402,-0.0052,0.0000,
104248847,1,8.1003,0.0135,0.1578,-0.0026,-0.5236,
104260921,1,-10.2339,0.0140,0.0526,-0.0026,0.2618,
104272826,1,-2.7822,0.0153,0.0526,0.0000,0.0000,
104284781,1,-14.1577,0.0160,0.1227,0.0000,0.2618,
104296760,1,-3.6745,0.0168,0.0701,0.0000,0.0000,
104308672,1,-4.5599,0.0177,0.0877,0.0000,0.0000,
104320514,1,-4.1644,0.0181,0.0877,-0.0026,0.0000,
104332484,1,5.9321,0.0177,0.0351,0.0000,-0.2618,
104344419,1,-6.2862,0.0177,-0.0351,0.0000,0.2618,
104356431,1,-1.3829,0.0186,0.0000,0.0079,0.0000,
104368367,1,-29.3540,0.0186,0.0877,0.0079,0.7854,
104380321,1,-0.9892,0.0191,0.0000,0.0052,0.0000,
104392059,1,4.2434,0.0191,0.0526,0.0052,-0.2618,
104404001,1,-1.3864,0.0189,0.0000,0.0079,0.0000,
104416006,1,-9.1737,0.0193,-0.0175,0.0131,0.2618,
104427982,1,-19.6724,0.0198,0.0351,0.0131,0.5236,
104439827,1,-4.8317,0.0207,0.0526,0.0131,0.0000,
104451727,1,-6.1946,0.0216,0.0877,0.0105,0.0000,
104463565,1,1.2659,0.0219,0.0877,0.0131,-0.2618,
104475480,1,-11.8339,0.0223,0.0351,0.0131,0.2618,
104487484,1,-4.3752,0.0228,0.0351,0.0157,0.0000,
104499438,1,-12.7168,0.0230,0.0526,0.0131,0.2618,
104511452,1,4.3619,0.0230,0.0175,0.0157,-0.2618,
104523386,1,-10.4896,0.0233,0.0000,0.0157,0.2618,
104535352,1,-4.7830,0.0237,0.0351,0.0183,0.0000,
104547134,1,-12.6478,0.0238,0.0351,0.0183,0.2618,
104559063,1,-3.9170,0.0247,0.0175,0.0183,0.0000,
104570981,1,-7.4267,0.0251,0.0877,0.0183,0.0000,
104582849,1,-5.2031,0.0258,0.0351,0.0209,0.0000,
104594824,1,-14.8262,0.0265,0.0701,0.0209,0.2618,
104606784,1,-6.9738,0.0275,0.0701,0.0209,0.0000,
104618683,1,-8.7392,0.0288,0.1052,0.0209,0.0000,
104630660,1,-9.6350,0.0307,0.1227,0.0209,0.0000,
104642507,1,-13.1640,0.0330,0.1928,0.0209,0.0000,
104654507,1,-14.5427,0.0354,0.2279,0.0183,0.0000,
104666502,1,-7.1852,0.0382,0.2454,0.0157,-0.2618,
104678583,1,-8.5674,0.0410,0.2805,0.0131,-0.2618,
104690608,1,-8.5996,0.0442,0.2805,0.0131,-0.2618,
104702548,1,-17.8511,0.0477,0.3156,0.0105,0.0000,
104714520,1,-10.9800,0.0514,0.3506,0.0052,-0.2618,
104726573,1,-3.6338,0.0552,0.3682,0.0026,-0.5236,
104738577,1,-11.6096,0.0587,0.3857,-0.0026,-0.2618,
104750539,1,-1.6285,0.0621,0.3506,-0.0052,-0.5236,
104762577,1,-8.2432,0.0649,0.3331,-0.0079,-0.2618,
104774613,1,-5.2443,0.0678,0.2805,-0.0105,-0.2618,
104786522,1,-5.7471,0.0703,0.2980,-0.0131,-0.2618,
104798486,1,-3.1377,0.0724,0.2454,-0.0131,-0.2618,
104810569,1,-8.8713,0.0747,0.2104,-0.0157,0.0000,
104822516,1,-1.9007,0.0763,0.2279,-0.0157,-0.2618,
104834503,1,-5.8760,0.0780,0.1578,-0.0183,0.0000,
104846506,1,0.6985,0.0792,0.1753,-0.0157,-0.2618,
104858463,1,-12.4086,0.0805,0.1227,-0.0157,0.2618,
104870518,1,-4.5569,0.0815,0.1227,-0.0157,0.0000,
104882474,1,-3.2901,0.0824,0.1052,-0.0183,0.0000,
104894472,1,5.4487,0.0824,0.0877,-0.0183,-0.2618,
104906496,1,1.1730,0.0822,0.0000,-0.0131,0.0000,
104918448,1,-14.0783,0.0826,-0.0175,-0.0105,0.5236,
104930404,1,-8.8545,0.0834,0.0351,-0.0105,0.2618,
104942397,1,-3.2309,0.0843,0.0877,-0.0131,0.0000,
104954362,1,4.6304,0.0845,0.0877,-0.0131,-0.2618,
104966132,1,0.2719,0.0847,0.0175,-0.0131,0.0000,
104978090,1,-0.1272,0.0847,0.0175,-0.0105,0.0000,
104990081,1,-7.1171,0.0850,0.0000,-0.0105,0.2618,
105002085,1,-1.0125,0.0856,0.0351,-0.0105,0.0000,
105014063,1,-1.4918,0.0857,0.0526,-0.0131,0.0000,
105026041,1,7.7305,0.0852,0.0175,-0.0105,-0.2618,
105037878,1,-4.8865,0.0850,-0.0526,-0.0079,0.2618,
105049789,1,-7.0397,0.0852,-0.0175,-0.0052,0.2618,
105061820,1,-8.8023,0.0861,0.0175,-0.0052,0.2618,
105073831,1,-3.6597,0.0873,0.0877,-0.0105,0.0000,
105085771,1,10.3089,0.0877,0.1227,-0.0105,-0.5236,
105097681,1,-1.0318,0.0875,0.0351,-0.0105,0.0000,
105109579,1,1.2006,0.0873,-0.0175,-0.0079,0.0000,
105121560,1,-6.6669,0.0878,-0.0175,-0.0079,0.2618,
105133530,1,-2.3161,0.0884,0.0526,-0.0079,0.0000,
105145499,1,-1.9206,0.0887,0.0526,-0.0105,0.0000,
105157492,1,6.4245,0.0882,0.0351,-0.0079,-0.2618,
105169479,1,-5.3163,0.0882,-0.0526,-0.0052,0.2618,
105181516,1,-8.3475,0.0884,0.0000,-0.0026,0.2618,
105193518,1,-9.2311,0.0891,0.0175,-0.0026,0.2618,
105205474,1,-3.6110,0.0903,0.0701,-0.0052,0.0000,
105217479,1,2.4168,0.0906,0.1227,-0.0105,-0.2618,
105229468,1,14.6654,0.0903,0.0351,-0.0105,-0.5236,
105241448,1,2.0544,0.0896,-0.0351,-0.0079,0.0000,
105253435,1,-4.4521,0.0894,-0.0701,-0.0052,0.2618,
105265454,1,-7.0860,0.0898,-0.0175,-0.0052,0.2618,
105277453,1,-1.4589,0.0903,0.0351,-0.0079,0.0000,
105289390,1,5.9283,0.0901,0.0526,-0.0105,-0.2618,
105301199,1,9.4444,0.0891,-0.0175,-0.0105,-0.2618,
105313160,1,5.1774,0.0880,-0.1052,-0.0052,0.0000,
105325195,1,-10.9417,0.0875,-0.1052,-0.0026,0.5236,
105337149,1,-5.7126,0.0878,-0.0526,-0.0026,0.2618,
105349229,1,-2.2377,0.0884,0.0351,-0.0026,0.0000,
105361160,1,-2.3179,0.0885,0.0526,-0.0079,0.0000,
105373104,1,15.1665,0.0880,0.0175,-0.0079,-0.5236,
105385107,1,2.5547,0.0873,-0.0526,-0.0052,0.0000,
105397101,1,-4.8290,0.0871,-0.0701,-0.0026,0.2618,
105409153,1,-7.4622,0.0875,-0.0175,-0.0026,0.2618,
105421181,1,-1.8369,0.0882,0.0351,-0.0052,0.0000,
105433095,1,5.0711,0.0882,0.0701,-0.0105,-0.2618,
105445067,1,16.4448,0.0877,0.0000,-0.0105,-0.5236,
105457076,1,2.9573,0.0870,-0.0526,-0.0079,0.0000,
105469070,1,-4.4258,0.0868,-0.0701,-0.0052,0.2618,
105481060,1,-7.0614,0.0873,-0.0175,-0.0052,0.2618,
105493101,1,-1.9136,0.0880,0.0526,-0.0105,0.0000,
105505082,1,13.3359,0.0878,0.0701,-0.0131,-0.5236,
105517159,1,9.8687,0.0866,-0.0175,-0.0131,-0.2618,
105529192,1,6.8783,0.0854,-0.1227,-0.0105,0.0000,
105541055,1,-1.3697,0.0840,-0.1227,-0.0079,0.2618,
105552979,1,-0.4907,0.0838,-0.1402,-0.0079,0.2618,
105564879,1,1.2374,0.0836,-0.0175,-0.0079,0.0000,
105576834,1,2.0355,0.0836,-0.0175,-0.0131,0.0000,
105588742,1,16.8877,0.0833,0.0000,-0.0131,-0.5236,
105600699,1,2.9191,0.0829,-0.0351,-0.0131,0.0000,
105612552,1,2.5235,0.0826,-0.0351,-0.0105,0.0000,
105624508,1,-5.3430,0.0829,-0.0351,-0.0105,0.2618,
105636566,1,-0.5907,0.0833,0.0351,-0.0131,0.0000,
105648549,1,8.0739,0.0829,0.0351,-0.0183,-0.2618,
105660539,1,19.0539,0.0819,-0.0351,-0.0157,-0.5236,
105672544,1,-1.0204,0.0812,-0.1052,-0.0157,0.2618,
105684523,1,4.6950,0.0806,-0.0701,-0.0131,0.0000,
105696520,1,-4.0446,0.0806,-0.0526,-0.0131,0.2618,
105708578,1,1.5878,0.0806,0.0000,-0.0157,0.0000,
105720570,1,10.2523,0.0803,0.0000,-0.0209,-0.2618,
105732552,1,19.8800,0.0791,-0.0351,-0.0209,-0.5236,
105744588,1,8.5533,0.0775,-0.1227,-0.0209,0.0000,
105756572,1,9.9302,0.0752,-0.1578,-0.0183,0.0000,
105768545,1,5.5962,0.0729,-0.2279,-0.0183,0.2618,
105780589,1,13.0865,0.0703,-0.2279,-0.0157,0.0000,
105792547,1,7.0054,0.0675,-0.2630,-0.0157,0.2618,
105804568,1,15.3715,0.0649,-0.2805,-0.0131,0.0000,
105816545,1,6.2627,0.0619,-0.2630,-0.0105,0.2618,
105828581,1,7.6431,0.0593,-0.2980,-0.0079,0.2618,
105840520,1,5.5179,0.0566,-0.2630,-0.0052,0.2618,
105852544,1,5.5400,0.0543,-0.2630,-0.0052,0.2618,
105864532,1,11.2736,0.0521,-0.2279,-0.0026,0.0000,
105876566,1,3.4317,0.0500,-0.2279,-0.0026,0.2618,
105888562,1,10.0401,0.0479,-0.2104,0.0000,0.0000,
105900556,1,2.1989,0.0458,-0.2104,0.0000,0.2618,
105912549,1,10.0805,0.0438,-0.2104,0.0000,0.0000,
105924504,1,9.2267,0.0415,-0.1928,0.0000,0.0000,
105936480,1,10.6071,0.0389,-0.2279,0.0026,0.0000,
105948502,1,4.1227,0.0365,-0.2630,0.0052,0.2618,
105960439,1,2.8646,0.0347,-0.2454,0.0079,0.2618,
105972408,1,-0.6321,0.0338,-0.1753,0.0079,0.2618,
105984369,1,3.2464,0.0338,-0.0877,0.0052,0.0000,
105996184,1,7.1284,0.0335,0.0000,0.0026,-0.2618,
106008113,1,9.6873,0.0328,-0.0351,-0.0026,-0.2618,
106020164,1,19.3115,0.0319,-0.0701,-0.0026,-0.5236,
106032200,1,4.4733,0.0309,-0.0877,-0.0026,0.0000,
106044022,1,5.3604,0.0298,-0.1052,-0.0026,0.0000,
106055957,1,5.7664,0.0291,-0.1052,-0.0052,0.0000,
106067897,1,11.8833,0.0284,-0.0701,-0.0052,-0.2618,
106079936,1,4.4264,0.0277,-0.0701,-0.0079,0.0000,
106091915,1,12.2964,0.0270,-0.0701,-0.0079,-0.2618,
106103878,1,4.8412,0.0261,-0.0701,-0.0105,0.0000,
106115855,1,13.5870,0.0254,-0.0877,-0.0105,-0.2618,
106127871,1,4.8587,0.0244,-0.0701,-0.0105,0.0000,
106139855,1,6.6206,0.0235,-0.1052,-0.0105,0.0000,
106151856,1,6.1536,0.0224,-0.0877,-0.0131,0.0000,
106163882,1,15.3045,0.0212,-0.1052,-0.0157,-0.2618,
106175897,1,16.1968,0.0196,-0.1227,-0.0157,-0.2618,
106187877,1,10.1115,0.0172,-0.1578,-0.0157,0.0000,
106199843,1,14.1215,0.0146,-0.2454,-0.0131,0.0000,
106211917,1,7.1649,0.0116,-0.2630,-0.0131,0.2618,
106223869,1,16.4135,0.0084,-0.2980,-0.0105,0.0000,
106235826,1,9.4639,0.0047,-0.3156,-0.0105,0.2618,
106247846,1,19.5944,0.0011,-0.3682,-0.0079,0.0000,
106259916,1,11.3751,-0.0032,-0.3682,-0.0052,0.2618,
106272067,1,13.6506,-0.0077,-0.4207,-0.0026,0.2618,
106284099,1,14.6513,-0.0123,-0.4558,0.0026,0.2618,
106296217,1,6.4373,-0.0170,-0.4558,0.0052,0.5236,
106308208,1,14.4219,-0.0214,-0.4733,0.0105,0.2618,
106320191,1,4.8468,-0.0254,-0.4383,0.0105,0.5236,
106332065,1,18.0595,-0.0293,-0.4032,0.0157,0.0000,
106344112,1,1.0919,-0.0326,-0.3857,0.0183,0.5236,
106356179,1,5.9500,-0.0351,-0.3331,0.0209,0.2618,
106368155,1,1.5882,-0.0372,-0.2454,0.0209,0.2618,
106380153,1,7.7156,-0.0389,-0.2104,0.0209,0.0000,
106392206,1,6.3773,-0.0405,-0.1753,0.0183,0.0000,
106404119,1,13.3813,-0.0423,-0.1578,0.0183,-0.2618,
106416141,1,6.4124,-0.0440,-0.1753,0.0183,0.0000,
106428147,1,6.4282,-0.0456,-0.1753,0.0183,0.0000,
106440147,1,5.5674,-0.0472,-0.1578,0.0183,0.0000,
106452140,1,5.9770,-0.0482,-0.1578,0.0157,0.0000,
106464154,1,11.6216,-0.0494,-0.1052,0.0131,-0.2618,
106476116,1,12.5114,-0.0508,-0.1227,0.0131,-0.2618,
106488152,1,5.5415,-0.0524,-0.1402,0.0131,0.0000,
106500175,1,6.4321,-0.0538,-0.1578,0.0131,0.0000,
106512120,1,5.9668,-0.0550,-0.1402,0.0105,0.0000,
106524112,1,12.9638,-0.0561,-0.1227,0.0105,-0.2618,
106536078,1,4.2347,-0.0572,-0.1052,0.0105,0.0000,
106548074,1,4.6391,-0.0577,-0.1052,0.0079,0.0000,
106560030,1,10.2766,-0.0582,-0.0526,0.0052,-0.2618,
106571849,1,10.6837,-0.0591,-0.0526,0.0026,-0.2618,
106583931,1,12.4481,-0.0601,-0.0877,0.0026,-0.2618,
106596010,1,5.4739,-0.0614,-0.1052,0.0026,0.0000,
106607881,1,6.3645,-0.0628,-0.1227,0.0026,0.0000,
106619879,1,7.2551,-0.0642,-0.1402,0.0026,0.0000,
106631887,1,7.2709,-0.0657,-0.1402,0.0026,0.0000,
106643812,1,8.1667,-0.0677,-0.1578,0.0026,0.0000,
106655867,1,9.9444,-0.0701,-0.1928,0.0026,0.0000,
106667886,1,12.6021,-0.0729,-0.2454,0.0026,0.0000,
106679991,1,13.9877,-0.0761,-0.2805,0.0052,0.0000,
106691814,1,7.5087,-0.0791,-0.3156,0.0079,0.2618,
106703804,1,6.6626,-0.0820,-0.2980,0.0079,0.2618,
106715873,1,14.1539,-0.0849,-0.2980,0.0105,0.0000,
106727865,1,5.4389,-0.0873,-0.2805,0.0105,0.2618,
106739875,1,11.1725,-0.0896,-0.2454,0.0131,0.0000,
106751852,1,2.4557,-0.0919,-0.2279,0.0131,0.2618,
106763891,1,10.3363,-0.0936,-0.2279,0.0131,0.0000,
106775825,1,7.7276,-0.0957,-0.1753,0.0131,0.0000,
106787749,1,9.5018,-0.0978,-0.2104,0.0131,0.0000,
106799755,1,9.1291,-0.1005,-0.2104,0.0157,0.0000,
106811839,1,3.9210,-0.1029,-0.2630,0.0157,0.2618,
106823875,1,10.5252,-0.1047,-0.2454,0.0183,0.0000,
106835896,1,-0.8300,-0.1061,-0.1753,0.0183,0.2618,
106847974,1,4.8843,-0.1064,-0.1402,0.0209,0.0000,
106859875,1,-7.8407,-0.1062,-0.0351,0.0183,0.2618,
106871926,1,5.6546,-0.1062,0.0175,0.0157,-0.2618,
106883896,1,7.7318,-0.1066,0.0000,0.0079,-0.2618,
106895915,1,25.2190,-0.1075,-0.0351,0.0079,-0.7854,
106907998,1,3.8683,-0.1082,-0.0877,0.0105,0.0000,
106919854,1,-4.8695,-0.1083,-0.0701,0.0105,0.2618,
106931877,1,1.1619,-0.1083,-0.0175,0.0052,0.0000,
106943779,1,16.8122,-0.1087,0.0000,0.0000,-0.5236,
106955759,1,18.5713,-0.1092,-0.0351,0.0000,-0.5236,
106967799,1,3.7289,-0.1099,-0.0526,0.0000,0.0000,
106979773,1,4.6055,-0.1099,-0.0701,0.0000,0.0000,
106991777,1,1.4982,-0.1099,0.0000,-0.0026,0.0000,
107003809,1,10.1621,-0.1103,0.0000,-0.0079,-0.2618,
107015842,1,19.7824,-0.1106,-0.0351,-0.0079,-0.5236,
107027841,1,4.0617,-0.1111,-0.0351,-0.0079,0.0000,
107039868,1,4.9435,-0.1117,-0.0526,-0.0079,0.0000,
107051840,1,5.3443,-0.1118,-0.0526,-0.0105,0.0000,
107063847,1,11.8543,-0.1120,-0.0175,-0.0131,-0.2618,
107075920,1,12.2593,-0.1126,-0.0175,-0.0157,-0.2618,
107087987,1,14.0229,-0.1136,-0.0526,-0.0157,-0.2618,
107099890,1,8.8036,-0.1150,-0.1052,-0.0157,0.0000,
107112006,1,10.5760,-0.1169,-0.1402,-0.0157,0.0000,
107123955,1,13.2285,-0.1192,-0.1928,-0.0157,0.0000,
107135889,1,15.0114,-0.1222,-0.2279,-0.0157,0.0000,
107147894,1,18.1484,-0.1252,-0.2980,-0.0131,0.0000,
107159987,1,9.9214,-0.1287,-0.2980,-0.0105,0.2618,
107172008,1,12.5897,-0.1325,-0.3506,-0.0105,0.2618,
107184026,1,21.4498,-0.1367,-0.3857,-0.0052,0.0000,
107196021,1,7.1190,-0.1408,-0.4207,-0.0026,0.5236,
107208051,1,13.7460,-0.1448,-0.4032,0.0000,0.2618,
107220164,1,13.3897,-0.1490,-0.4032,0.0026,0.2618,
107232141,1,13.9069,-0.1530,-0.4207,0.0052,0.2618,
107244117,1,12.2761,-0.1574,-0.4032,0.0105,0.2618,
107256174,1,5.8099,-0.1616,-0.4383,0.0131,0.5236,
107268219,1,12.4352,-0.1655,-0.4207,0.0157,0.2618,
107280206,1,10.3223,-0.1694,-0.3857,0.0183,0.2618,
107292213,1,9.9629,-0.1734,-0.3857,0.0209,0.2618,
107304180,1,10.0817,-0.1774,-0.4032,0.0262,0.2618,
107316179,1,2.2563,-0.1811,-0.4032,0.0262,0.5236,
107328109,1,15.4601,-0.1841,-0.3682,0.0314,0.0000,
107340177,1,-3.7503,-0.1862,-0.2980,0.0314,0.5236,
107352080,1,6.7993,-0.1867,-0.2104,0.0367,0.0000,
107364103,1,-16.4097,-0.1874,-0.0526,0.0340,0.5236,
107376117,1,8.4584,-0.1878,-0.0701,0.0314,-0.2618,
107388145,1,7.5191,-0.1893,-0.0351,0.0262,-0.2618,
107400242,1,22.3294,-0.1907,-0.1578,0.0209,-0.5236,
107412185,1,20.6706,-0.1923,-0.1402,0.0262,-0.5236,
107424191,1,-9.8946,-0.1932,-0.1578,0.0262,0.5236,
107436102,1,2.3244,-0.1932,-0.0877,0.0262,0.0000,
107448076,1,-1.6594,-0.1932,0.0000,0.0236,0.0000,
107460026,1,7.0052,-0.1935,0.0000,0.0183,-0.2618,
107471942,1,17.0302,-0.1946,-0.0351,0.0157,-0.5236,
107483896,1,12.6846,-0.1956,-0.1052,0.0157,-0.2618,
107495938,1,4.4331,-0.1967,-0.1052,0.0183,0.0000,
107507802,1,-3.4246,-0.1972,-0.1052,0.0183,0.2618,
107519679,1,2.2077,-0.1972,-0.0526,0.0157,0.0000,
107531525,1,8.2409,-0.1974,0.0000,0.0105,-0.2618,
107543533,1,16.9867,-0.1981,-0.0175,0.0105,-0.5236,
107555554,1,3.4991,-0.1988,-0.0701,0.0131,0.0000,
107567525,1,-4.3621,-0.1990,-0.0701,0.0131,0.2618,
107579555,1,1.6693,-0.1990,-0.0175,0.0079,0.0000,
107591569,1,16.9212,-0.1993,0.0000,0.0052,-0.5236,
107603567,1,10.8176,-0.2000,-0.0351,0.0052,-0.2618,
107615577,1,4.7172,-0.2009,-0.0701,0.0052,0.0000,
107627547,1,5.6026,-0.2018,-0.0877,0.0052,0.0000,
107639518,1,5.6078,-0.2023,-0.0877,0.0052,0.0000,
107651490,1,3.8564,-0.2025,-0.0526,0.0052,0.0000,
107663447,1,2.5024,-0.2025,-0.0175,0.0026,0.0000,
107675366,1,9.8914,-0.2028,0.0000,0.0000,-0.2618,
107687170,1,12.0488,-0.2034,-0.0351,-0.0026,-0.2618,
107699249,1,12.5344,-0.2042,-0.0526,0.0000,-0.2618,
107711230,1,-1.4301,-0.2049,-0.0877,0.0000,0.2618,
107723163,1,5.5592,-0.2053,-0.0701,0.0000,0.0000,
107735161,1,4.6041,-0.2053,-0.0351,-0.0052,0.0000,
107747201,1,18.5780,-0.2055,0.0000,-0.0052,-0.5236,
107759136,1,3.7310,-0.2056,-0.0175,-0.0052,0.0000,
107771049,1,4.1301,-0.2056,-0.0175,-0.0079,0.0000,
107782834,1,11.5155,-0.2056,0.0000,-0.0105,-0.2618,
107794895,1,11.5201,-0.2062,0.0000,-0.0105,-0.2618,
107806893,1,6.2927,-0.2067,-0.0526,-0.0105,0.0000,
107818910,1,6.7023,-0.2077,-0.0526,-0.0131,0.0000,
107830930,1,17.2073,-0.2090,-0.1052,-0.0131,-0.2618,
107842932,1,10.2384,-0.2107,-0.1227,-0.0131,0.0000,
107855012,1,12.4900,-0.2128,-0.1753,-0.0105,0.0000,
107866855,1,6.4012,-0.2149,-0.2104,-0.0105,0.2618,
107878922,1,13.8880,-0.2172,-0.2104,-0.0079,0.0000,
107891019,1,6.9250,-0.2195,-0.2279,-0.0079,0.2618,
107902895,1,14.8066,-0.2214,-0.2279,-0.0079,0.0000,
107915011,1,13.0780,-0.2239,-0.1928,-0.0079,0.0000,
107926892,1,15.3350,-0.2265,-0.2454,-0.0052,0.0000,
107938896,1,7.9758,-0.2291,-0.2630,-0.0026,0.2618,
107951042,1,8.0073,-0.2323,-0.2630,-0.0026,0.2618,
107963050,1,18.1290,-0.2351,-0.3156,0.0000,0.0000,
107975055,1,8.1479,-0.2384,-0.2805,0.0026,0.2618,
107987165,1,10.4094,-0.2416,-0.3331,0.0052,0.2618,
107999221,1,9.1671,-0.2449,-0.3156,0.0079,0.2618,
108011137,1,9.6787,-0.2482,-0.3331,0.0105,0.2618,
108023139,1,9.3156,-0.2519,-0.3331,0.0131,0.2618,
108035148,1,10.7085,-0.2558,-0.3682,0.0157,0.2618,
108047178,1,10.8279,-0.2598,-0.3857,0.0209,0.2618,
108059066,1,3.4802,-0.2637,-0.4032,0.0236,0.5236,
108071170,1,9.7079,-0.2675,-0.3857,0.0288,0.2618,
108083213,1,1.8740,-0.2705,-0.3857,0.0288,0.5236,
108095193,1,12.4489,-0.2735,-0.2980,0.0340,0.0000,
108107115,1,-3.2587,-0.2752,-0.2980,0.0340,0.5236,
108119095,1,5.5395,-0.2759,-0.1753,0.0393,0.0000,
108131125,1,-15.0444,-0.2761,-0.0701,0.0367,0.5236,
108143153,1,6.3125,-0.2761,-0.0175,0.0340,-0.2618,
108155189,1,6.2453,-0.2772,0.0000,0.0288,-0.2618,
108167169,1,19.7747,-0.2780,-0.1052,0.0262,-0.5236,
108179157,1,10.6457,-0.2789,-0.0877,0.0288,-0.2618,
108191250,1,-5.0734,-0.2796,-0.0877,0.0288,0.2618,
108203202,1,1.9131,-0.2796,-0.0701,0.0288,0.0000,
108215069,1,-1.1941,-0.2796,0.0000,0.0262,0.0000,
108227045,1,7.0732,-0.2801,0.0000,0.0236,-0.2618,
108238885,1,9.7100,-0.2808,-0.0526,0.0236,-0.2618,
108250925,1,2.3314,-0.2816,-0.0701,0.0262,0.0000,
108262821,1,-5.5316,-0.2816,-0.0701,0.0262,0.2618,
108274823,1,-1.1766,-0.2814,0.0000,0.0262,0.0000,
108286829,1,-0.8561,-0.2814,0.0175,0.0183,0.0000,
108298785,1,23.6123,-0.2817,0.0000,0.0183,-0.7854,
108310769,1,0.9843,-0.2823,-0.0351,0.0236,0.0000,
108322762,1,-14.2668,-0.2819,-0.0526,0.0262,0.5236,
108334847,1,-10.4059,-0.2801,0.0351,0.0236,0.2618,
108346834,1,-0.9084,-0.2787,0.1753,0.0183,-0.2618,
108358939,1,9.9006,-0.2784,0.1402,0.0105,-0.5236,
108370930,1,23.0335,-0.2794,0.0351,0.0105,-0.7854,
108382859,1,6.0709,-0.2807,-0.1052,0.0131,0.0000,
108394869,1,-1.7084,-0.2812,-0.1227,0.0183,0.2618,
108406951,1,-13.4776,-0.2810,-0.0526,0.0209,0.5236,
108418895,1,-8.3376,-0.2796,0.0175,0.0157,0.2618,
108430929,1,9.9083,-0.2791,0.1402,0.0105,-0.5236,
108442977,1,15.4911,-0.2794,0.0526,0.0026,-0.5236,
108454921,1,27.3448,-0.2801,-0.0351,0.0052,-0.7854,
108466903,1,-3.9442,-0.2807,-0.0701,0.0157,0.2618,
108478891,1,-28.8092,-0.2805,-0.0526,0.0183,1.0472,
108490848,1,-7.9384,-0.2796,0.0175,0.0131,0.2618,
108502797,1,13.3370,-0.2793,0.0877,0.0052,-0.5236,
108514803,1,24.2306,-0.2794,0.0351,0.0026,-0.7854,
108526808,1,10.7448,-0.2803,-0.0175,0.0052,-0.2618,
108538842,1,-2.6669,-0.2808,-0.0877,0.0131,0.2618,
108550866,1,-20.5460,-0.2807,-0.0526,0.0157,0.7854,
108562921,1,-7.9379,-0.2796,0.0175,0.0131,0.2618,
108574817,1,4.5958,-0.2791,0.1052,0.0052,-0.2618,
108586835,1,23.3506,-0.2791,0.0526,0.0026,-0.7854,
108598808,1,10.2619,-0.2798,0.0000,0.0026,-0.2618,
108610831,1,5.1177,-0.2808,-0.0701,0.0079,0.0000,
108622876,1,-9.6491,-0.2812,-0.1052,0.0131,0.5236,
108634881,1,-13.1666,-0.2801,-0.0351,0.0131,0.5236,
108646865,1,-4.0680,-0.2787,0.1052,0.0105,0.0000,
108658877,1,3.2354,-0.2784,0.1402,0.0026,-0.2618,
108670830,1,24.6209,-0.2786,0.0351,0.0000,-0.7854,
108682854,1,11.1332,-0.2793,-0.0175,0.0026,-0.2618,
108694823,1,-2.7559,-0.2798,-0.0701,0.0079,0.2618,
108706866,1,-11.8954,-0.2796,-0.0526,0.0105,0.5236,
108718869,1,-7.5501,-0.2786,0.0175,0.0105,0.2618,
108730856,1,-2.8850,-0.2773,0.1052,0.0026,0.0000,
108742900,1,20.6214,-0.2770,0.1227,-0.0026,-0.7854,
108754927,1,17.1481,-0.2777,0.0351,-0.0026,-0.5236,
108766898,1,5.8964,-0.2789,-0.0701,0.0026,0.0000,
108778841,1,-7.5948,-0.2793,-0.1227,0.0052,0.5236,
108790864,1,-4.5195,-0.2787,-0.0351,0.0079,0.2618,
108802880,1,-8.5078,-0.2782,0.0526,0.0052,0.2618,
108814872,1,7.6157,-0.2782,0.0526,0.0026,-0.2618,
108826855,1,10.6575,-0.2794,0.0000,0.0000,-0.2618,
108838910,1,16.8040,-0.2805,-0.1227,0.0000,-0.2618,
108850952,1,6.8830,-0.2821,-0.1052,0.0079,0.0000,
108862888,1,-14.4676,-0.2828,-0.1578,0.0105,0.7854,
108874847,1,-3.1304,-0.2823,-0.0701,0.0105,0.2618,
108886860,1,-1.0042,-0.2823,0.0526,0.0079,0.0000,
108898827,1,9.8927,-0.2828,0.0000,0.0052,-0.2618,
108910869,1,12.1331,-0.2838,-0.0526,0.0079,-0.2618,
108922895,1,-1.3572,-0.2842,-0.1052,0.0105,0.2618,
108934889,1,-4.8660,-0.2840,-0.0351,0.0105,0.2618,
