Time (μs),State,Force (N),Position (m),Velocity (m/s),Angular Position (radian),Angular Velocity (radian/s),Event
173894753,1,-10.6816,0.1387,0.0526,-0.0079,0.2618,
173906831,1,-2.3488,0.1394,0.0351,-0.0052,0.0000,
173918756,1,-11.9684,0.1397,0.0701,-0.0052,0.2618,
173930838,1,-2.7583,0.1404,0.0351,-0.0026,0.0000,
173942766,1,-12.3797,0.1410,0.0701,-0.0026,0.2618,
173954828,1,-3.6507,0.1420,0.0526,-0.0026,0.0000,
173966762,1,-6.2874,0.1427,0.1052,-0.0026,0.0000,
173978823,1,-4.5430,0.1436,0.0701,-0.0026,0.0000,
173990783,1,-5.8256,0.1443,0.0877,-0.0000,0.0000,
174002809,1,-12.8218,0.1453,0.0701,-0.0000,0.2618,
174014798,1,-7.1258,0.1467,0.1052,0.0026,0.0000,
174026727,1,-16.7577,0.1483,0.1402,0.0026,0.2618,
174038803,1,-9.3950,0.1506,0.1578,-0.0000,0.0000,
174050807,1,-5.0610,0.1529,0.2279,-0.0000,-0.2618,
174062864,1,-12.5478,0.1552,0.2279,-0.0026,0.0000,
174074817,1,-4.7083,0.1574,0.2279,-0.0026,-0.2618,
174086780,1,-12.5915,0.1595,0.2279,-0.0026,0.0000,
174098766,1,-11.7413,0.1622,0.2104,-0.0026,0.0000,
174110851,1,-14.0000,0.1650,0.2630,-0.0052,0.0000,
174122867,1,-6.6426,0.1678,0.2805,-0.0079,-0.2618,
174134963,1,-6.2699,0.1704,0.2805,-0.0105,-0.2618,
174146848,1,-5.4151,0.1725,0.2630,-0.0105,-0.2618,
174158797,1,-10.6687,0.1746,0.2104,-0.0105,0.0000,
174170762,1,-10.6915,0.1769,0.2104,-0.0105,0.0000,
174182851,1,-11.1936,0.1793,0.2279,-0.0131,0.0000,
174194834,1,-4.2334,0.1820,0.2454,-0.0131,-0.2618,
174206835,1,-12.5950,0.1841,0.2630,-0.0157,0.0000,
174218830,1,-2.1251,0.1864,0.2104,-0.0157,-0.2618,
174230783,1,-10.4832,0.1881,0.2279,-0.0183,0.0000,
174242876,1,-0.0157,0.1906,0.1753,-0.0183,-0.2618,
174254952,1,-11.4035,0.1925,0.2454,-0.0183,0.0000,
174266860,1,-9.2009,0.1953,0.1928,-0.0157,0.0000,
174278833,1,-21.4776,0.1985,0.2805,-0.0157,0.2618,
174290886,1,-14.6037,0.2018,0.3156,-0.0209,0.0000,
174302972,1,0.6090,0.2053,0.3331,-0.0236,-0.5236,
174314972,1,-7.3604,0.2081,0.3506,-0.0288,-0.2618,
174327095,1,3.9902,0.2100,0.2805,-0.0288,-0.5236,
174339094,1,-7.3583,0.2105,0.1928,-0.0288,0.0000,
174351117,1,-0.7624,0.2123,0.0526,-0.0262,0.0000,
174363100,1,-15.1726,0.2135,0.1753,-0.0236,0.2618,
174375188,1,-12.5675,0.2160,0.1227,-0.0236,0.2618,
174387149,1,-11.2622,0.2183,0.2454,-0.0209,0.0000,
174399247,1,-18.2742,0.2209,0.2279,-0.0209,0.2618,
174411381,1,-11.4003,0.2242,0.2630,-0.0262,0.0000,
174423380,1,1.1897,0.2270,0.3331,-0.0288,-0.5236,
174435515,1,-3.6649,0.2291,0.2805,-0.0314,-0.2618,
174447611,1,-0.1787,0.2311,0.2104,-0.0314,-0.2618,
174459500,1,-7.1802,0.2326,0.1928,-0.0314,0.0000,
174471557,1,-5.8383,0.2339,0.1578,-0.0288,0.0000,
174483538,1,-11.9633,0.2354,0.1227,-0.0288,0.2618,
174495524,1,-5.8716,0.2372,0.1578,-0.0288,0.0000,
174507520,1,-6.7622,0.2386,0.1753,-0.0288,0.0000,
174519562,1,-5.0249,0.2402,0.1402,-0.0288,0.0000,
174531521,1,-5.9120,0.2412,0.1578,-0.0288,0.0000,
174543548,1,-3.2875,0.2418,0.1052,-0.0288,0.0000,
174555504,1,-1.0587,0.2419,0.0526,-0.0262,0.0000,
174567510,1,-7.5711,0.2423,0.0175,-0.0236,0.2618,
174579482,1,-8.8519,0.2428,0.0351,-0.0209,0.2618,
174591532,1,-9.7365,0.2437,0.0526,-0.0209,0.2618,
174603525,1,-3.6379,0.2447,0.0877,-0.0209,0.0000,
174615504,1,-4.5232,0.2456,0.1052,-0.0209,0.0000,
174627492,1,-4.0492,0.2460,0.0877,-0.0183,0.0000,
174639531,1,-9.6868,0.2465,0.0351,-0.0157,0.2618,
174651509,1,-10.5714,0.2474,0.0526,-0.0157,0.2618,
174663492,1,-4.4692,0.2481,0.0877,-0.0157,0.0000,
174675435,1,-3.5997,0.2488,0.0701,-0.0157,0.0000,
174687444,1,-4.0023,0.2491,0.0701,-0.0131,0.0000,
174699397,1,-10.5129,0.2493,0.0351,-0.0105,0.2618,
174711416,1,-10.0424,0.2500,0.0175,-0.0079,0.2618,
174723385,1,-12.6801,0.2509,0.0701,-0.0079,0.2618,
174735459,1,-5.7067,0.2521,0.0877,-0.0079,0.0000,
174747526,1,-7.4755,0.2537,0.1227,-0.0079,0.0000,
174759523,1,-9.6453,0.2554,0.1578,-0.0052,0.0000,
174771493,1,-18.4059,0.2575,0.1753,-0.0052,0.2618,
174783614,1,-11.9250,0.2603,0.2104,-0.0079,0.0000,
174795505,1,-7.5998,0.2635,0.2805,-0.0079,-0.2618,
174807529,1,-16.4494,0.2666,0.3156,-0.0131,0.0000,
174819496,1,-0.7539,0.2696,0.3156,-0.0131,-0.5236,
174831631,1,-15.2351,0.2728,0.2980,-0.0157,0.0000,
174843634,1,-8.2820,0.2761,0.3156,-0.0157,-0.2618,
174855530,1,-16.6576,0.2796,0.3331,-0.0183,0.0000,
174867512,1,-8.9142,0.2837,0.3506,-0.0236,-0.2618,
174879641,1,-3.3222,0.2877,0.4032,-0.0262,-0.5236,
174891810,1,-10.4266,0.2917,0.4032,-0.0314,-0.2618,
174903960,1,-2.6013,0.2954,0.4032,-0.0314,-0.5236,
174915979,1,-15.8120,0.2991,0.3682,-0.0367,0.0000,
174928094,1,-0.1160,0.3021,0.3682,-0.0367,-0.5236,
174940217,1,-11.5656,0.3049,0.2980,-0.0419,0.0000,
174952151,1,5.0186,0.3066,0.2805,-0.0419,-0.5236,
174964188,1,-5.0517,0.3070,0.1753,-0.0445,0.0000,
174976179,1,9.4177,0.3077,0.0351,-0.0419,-0.2618,
174988227,1,-8.8612,0.3078,0.0701,-0.0367,0.2618,
175000180,1,-14.5105,0.3096,0.0175,-0.0340,0.5236,
175012203,1,-14.5477,0.3107,0.1753,-0.0340,0.2618,
175024202,1,-3.1907,0.3119,0.1052,-0.0340,0.0000,
175036190,1,-3.6787,0.3129,0.1227,-0.0367,0.0000,
175048127,1,4.6600,0.3131,0.1052,-0.0340,-0.2618,
175060150,1,-7.0841,0.3133,0.0175,-0.0314,0.2618,
175072219,1,-7.4899,0.3140,0.0175,-0.0288,0.2618,
175084108,1,-10.5285,0.3150,0.0701,-0.0262,0.2618,
175096141,1,-11.8991,0.3166,0.1052,-0.0288,0.2618,
175108173,1,1.5858,0.3177,0.1578,-0.0314,-0.2618,
175120179,1,4.6119,0.3178,0.1052,-0.0340,-0.2618,
175132172,1,8.1991,0.3177,0.0175,-0.0288,-0.2618,
175144194,1,-14.4357,0.3178,-0.0175,-0.0236,0.5236,
175156212,1,-16.5940,0.3184,0.0175,-0.0209,0.5236,
175168160,1,-10.4938,0.3194,0.0526,-0.0209,0.2618,
175180184,1,-4.8745,0.3206,0.1052,-0.0236,0.0000,
175192166,1,2.1059,0.3212,0.1227,-0.0236,-0.2618,
175204170,1,-2.2500,0.3212,0.0526,-0.0236,0.0000,
175216160,1,-0.0194,0.3212,0.0000,-0.0209,0.0000,
175228151,1,-7.8852,0.3215,0.0000,-0.0209,0.2618,
175240181,1,-2.1769,0.3217,0.0351,-0.0183,0.0000,
175252192,1,-9.1686,0.3222,0.0175,-0.0183,0.2618,
175264177,1,-3.4629,0.3227,0.0526,-0.0157,0.0000,
175276208,1,-11.3306,0.3233,0.0526,-0.0157,0.2618,
175288173,1,-3.4769,0.3242,0.0526,-0.0157,0.0000,
175300187,1,-5.2337,0.3245,0.0877,-0.0157,0.0000,
175312136,1,-2.6074,0.3249,0.0351,-0.0157,0.0000,
175324107,1,-3.0065,0.3249,0.0351,-0.0131,0.0000,
175336112,1,-9.5207,0.3254,0.0000,-0.0105,0.2618,
175348152,1,-12.1590,0.3263,0.0526,-0.0105,0.2618,
175360160,1,-6.0598,0.3273,0.0877,-0.0105,0.0000,
175372162,1,-6.9538,0.3291,0.1052,-0.0105,0.0000,
175384140,1,-10.4864,0.3317,0.1753,-0.0105,0.0000,
175396154,1,-14.8937,0.3341,0.2630,-0.0105,0.0000,
175408211,1,-13.2489,0.3371,0.2454,-0.0157,0.0000,
175420214,1,0.2166,0.3401,0.2980,-0.0183,-0.5236,
175432202,1,-7.2760,0.3429,0.2980,-0.0209,-0.2618,
175444192,1,-6.4251,0.3455,0.2805,-0.0209,-0.2618,
175456378,1,-12.6398,0.3482,0.2630,-0.0262,0.0000,
175468445,1,3.0663,0.3501,0.2630,-0.0262,-0.5236,
175480448,1,-8.7661,0.3513,0.1928,-0.0288,0.0000,
175492461,1,2.5822,0.3534,0.1227,-0.0288,-0.2618,
175504501,1,-9.6759,0.3547,0.2104,-0.0288,0.0000,
175516511,1,-5.3125,0.3566,0.1227,-0.0288,0.0000,
175528499,1,-8.8343,0.3582,0.1928,-0.0288,0.0000,
175540460,1,-7.1006,0.3601,0.1578,-0.0288,0.0000,
175552523,1,-8.4792,0.3625,0.1928,-0.0314,0.0000,
175564515,1,-2.8704,0.3648,0.2454,-0.0340,-0.2618,
175576547,1,-1.6115,0.3666,0.2279,-0.0367,-0.2618,
175588503,1,1.0076,0.3676,0.1753,-0.0367,-0.2618,
175600505,1,-3.3544,0.3682,0.1052,-0.0367,0.0000,
175612520,1,-1.1239,0.3682,0.0526,-0.0340,0.0000,
175624484,1,-6.7579,0.3683,0.0000,-0.0314,0.2618,
175636513,1,-7.6414,0.3690,0.0175,-0.0314,0.2618,
175648478,1,-2.4134,0.3696,0.0701,-0.0314,0.0000,
175660469,1,-1.5404,0.3699,0.0526,-0.0314,0.0000,
175672464,1,-1.0628,0.3699,0.0351,-0.0288,0.0000,
175684495,1,-7.1755,0.3703,0.0000,-0.0288,0.2618,
175696503,1,-1.0681,0.3704,0.0351,-0.0288,0.0000,
175708452,1,-0.1914,0.3704,0.0175,-0.0288,0.0000,
175720417,1,0.2860,0.3704,0.0000,-0.0262,0.0000,
175732453,1,-7.9796,0.3708,0.0000,-0.0236,0.2618,
175744492,1,-10.1387,0.3715,0.0351,-0.0209,0.2618,
175756467,1,-11.5044,0.3727,0.0701,-0.0236,0.2618,
175768517,1,1.9790,0.3738,0.1227,-0.0262,-0.2618,
175780556,1,3.2554,0.3738,0.1052,-0.0288,-0.2618,
175792511,1,8.1174,0.3736,0.0000,-0.0262,-0.2618,
175804545,1,-7.5300,0.3736,-0.0175,-0.0209,0.2618,
175816502,1,-16.6750,0.3743,0.0000,-0.0183,0.5236,
175828530,1,-12.3277,0.3752,0.0701,-0.0183,0.2618,
175840483,1,-4.5555,0.3764,0.0877,-0.0236,0.0000,
175852462,1,9.8141,0.3766,0.1227,-0.0262,-0.5236,
175864526,1,6.8260,0.3752,0.0175,-0.0236,-0.2618,
175876604,1,-1.3994,0.3741,-0.1402,-0.0209,0.2618,
175888625,1,-3.5508,0.3741,-0.1052,-0.0183,0.2618,
175900487,1,-9.2117,0.3743,0.0000,-0.0157,0.2618,
175912527,1,-10.0980,0.3753,0.0175,-0.0157,0.2618,
175924560,1,-6.2336,0.3767,0.1052,-0.0183,0.0000,
175936510,1,0.2658,0.3776,0.1402,-0.0209,-0.2618,
175948516,1,2.8927,0.3780,0.0877,-0.0209,-0.2618,
175960504,1,-2.7396,0.3780,0.0351,-0.0183,0.0000,
175972463,1,-8.8512,0.3781,0.0000,-0.0183,0.2618,
175984488,1,-1.8682,0.3785,0.0175,-0.0183,0.0000,
175996510,1,-2.7449,0.3785,0.0351,-0.0183,0.0000,
176008441,1,-1.3908,0.3785,0.0000,-0.0157,0.0000,
176020402,1,-9.6538,0.3787,0.0000,-0.0131,0.2618,
176032409,1,-10.5382,0.3794,0.0175,-0.0131,0.2618,
176044470,1,-5.3136,0.3803,0.0701,-0.0131,0.0000,
176056468,1,-5.7998,0.3811,0.0877,-0.0157,0.0000,
176068526,1,2.0613,0.3813,0.0877,-0.0157,-0.2618,
176080522,1,-2.2971,0.3815,0.0175,-0.0157,0.0000,
176092485,1,-2.6963,0.3815,0.0175,-0.0131,0.0000,
176104455,1,-9.6844,0.3817,0.0000,-0.0131,0.2618,
176116475,1,-2.7014,0.3820,0.0175,-0.0131,0.0000,
176128487,1,-3.5780,0.3820,0.0351,-0.0131,0.0000,
176140514,1,-2.2239,0.3820,0.0000,-0.0105,0.0000,
176152488,1,-10.4877,0.3822,0.0000,-0.0079,0.2618,
176164532,1,-11.3689,0.3827,0.0175,-0.0079,0.2618,
176176484,1,-5.2683,0.3836,0.0526,-0.0079,0.0000,
176188580,1,-7.0304,0.3845,0.0877,-0.0079,0.0000,
176200490,1,-7.0425,0.3857,0.0877,-0.0079,0.0000,
176212529,1,-8.8098,0.3871,0.1227,-0.0079,0.0000,
176224643,1,-9.3065,0.3890,0.1402,-0.0105,0.0000,
176236682,1,-3.6923,0.3908,0.1928,-0.0131,-0.2618,
176248765,1,-2.4301,0.3922,0.1753,-0.0157,-0.2618,
176260795,1,-0.6840,0.3929,0.1402,-0.0157,-0.2618,
176272852,1,-5.4416,0.3930,0.0701,-0.0131,0.0000,
176284714,1,-10.6785,0.3934,0.0175,-0.0131,0.2618,
176296759,1,-4.0945,0.3938,0.0351,-0.0105,0.0000,
176308764,1,-11.9628,0.3943,0.0351,-0.0105,0.2618,
176320819,1,-4.9850,0.3952,0.0526,-0.0105,0.0000,
176332723,1,-6.7453,0.3959,0.0877,-0.0105,0.0000,
176344718,1,-5.8792,0.3969,0.0701,-0.0105,0.0000,
176356750,1,-7.6446,0.3981,0.1052,-0.0105,0.0000,
176368854,1,-8.5439,0.4004,0.1227,-0.0105,0.0000,
176380828,1,-13.8244,0.4025,0.2279,-0.0105,0.0000,
176392814,1,-12.1760,0.4051,0.2104,-0.0157,0.0000,
176404810,1,1.2949,0.4076,0.2630,-0.0183,-0.5236,
176416958,1,-5.3108,0.4094,0.2454,-0.0209,-0.2618,
176429065,1,-1.8232,0.4113,0.1753,-0.0209,-0.2618,
176441084,1,-10.5784,0.4129,0.1928,-0.0209,0.0000,
176453081,1,-8.8447,0.4148,0.1578,-0.0209,0.0000,
176465167,1,-10.2215,0.4171,0.1928,-0.0236,0.0000,
176477119,1,-3.7380,0.4195,0.2279,-0.0262,-0.2618,
176489186,1,-4.2375,0.4218,0.2454,-0.0288,-0.2618,
176501216,1,-3.3766,0.4234,0.2279,-0.0288,-0.2618,
176513196,1,-7.3520,0.4251,0.1578,-0.0314,0.0000,
176525152,1,-0.3803,0.4265,0.1753,-0.0314,-0.2618,
176537213,1,-6.1009,0.4276,0.1402,-0.0340,0.0000,
176549142,1,3.1109,0.4281,0.1052,-0.0314,-0.2618,
176561111,1,-9.9923,0.4288,0.0526,-0.0314,0.2618,
176573155,1,-3.4120,0.4295,0.0701,-0.0288,0.0000,
176585202,1,-10.8823,0.4302,0.0701,-0.0314,0.2618,
176597219,1,4.4415,0.4304,0.0701,-0.0288,-0.2618,
176609286,1,-8.6587,0.4309,0.0175,-0.0288,0.2618,
176621349,1,-2.9555,0.4316,0.0526,-0.0262,0.0000,
176633371,1,-11.2995,0.4320,0.0701,-0.0288,0.2618,
176645438,1,5.7823,0.4318,0.0351,-0.0262,-0.2618,
176657529,1,-7.3124,0.4316,-0.0175,-0.0262,0.2618,
176669507,1,0.5438,0.4323,-0.0175,-0.0262,0.0000,
176681470,1,-3.8391,0.4323,0.0701,-0.0262,0.0000,
176693471,1,-0.7302,0.4321,0.0000,-0.0236,0.0000,
176705472,1,-8.1209,0.4327,-0.0175,-0.0209,0.2618,
176717487,1,-11.2361,0.4335,0.0526,-0.0236,0.2618,
176729549,1,3.1308,0.4339,0.0877,-0.0262,-0.2618,
176741523,1,5.7630,0.4337,0.0351,-0.0262,-0.2618,
176753488,1,0.1325,0.4335,-0.0175,-0.0236,0.0000,
176765482,1,-8.1314,0.4337,-0.0175,-0.0209,0.2618,
176777572,1,-9.8890,0.4342,0.0175,-0.0209,0.2618,
176789483,1,-3.7852,0.4348,0.0526,-0.0209,0.0000,
176801464,1,-3.3913,0.4353,0.0526,-0.0236,0.0000,
176813469,1,4.4726,0.4351,0.0526,-0.0236,-0.2618,
176825489,1,-0.2823,0.4351,-0.0175,-0.0209,0.0000,
176837474,1,-9.4238,0.4355,0.0000,-0.0183,0.2618,
176849481,1,-11.1846,0.4362,0.0351,-0.0183,0.2618,
176861439,1,-4.6862,0.4372,0.0701,-0.0209,0.0000,
176873500,1,1.4184,0.4378,0.1052,-0.0209,-0.2618,
176885522,1,-3.8168,0.4379,0.0526,-0.0209,0.0000,
176897484,1,-2.4625,0.4379,0.0175,-0.0183,0.0000,
176909503,1,-9.4508,0.4381,0.0000,-0.0183,0.2618,
176921488,1,-2.4680,0.4385,0.0175,-0.0183,0.0000,
176933500,1,-3.3444,0.4385,0.0351,-0.0183,0.0000,
176945432,1,-1.5913,0.4385,0.0000,-0.0183,0.0000,
176957403,1,-1.5913,0.4385,0.0000,-0.0183,0.0000,
176969385,1,-1.5913,0.4385,0.0000,-0.0183,0.0000,
176981374,1,-1.9903,0.4385,0.0000,-0.0157,0.0000,
176993403,1,-9.8544,0.4386,0.0000,-0.0157,0.2618,
177005441,1,-2.8721,0.4390,0.0175,-0.0157,0.0000,
177017474,1,-3.7505,0.4392,0.0351,-0.0157,0.0000,
177029426,1,-3.2748,0.4393,0.0175,-0.0131,0.0000,
177041438,1,-11.1394,0.4395,0.0175,-0.0131,0.2618,
177053435,1,-3.2800,0.4399,0.0175,-0.0131,0.0000,
177065479,1,-4.1583,0.4400,0.0351,-0.0131,0.0000,
177077493,1,-3.2816,0.4400,0.0175,-0.0131,0.0000,
177089463,1,-2.8042,0.4400,0.0000,-0.0105,0.0000,
177101429,1,-10.6690,0.4402,0.0000,-0.0105,0.2618,
177113415,1,-3.6879,0.4407,0.0175,-0.0105,0.0000,
177125476,1,-5.4443,0.4411,0.0526,-0.0105,0.0000,
177137493,1,-4.5714,0.4414,0.0351,-0.0105,0.0000,
177149470,1,-4.5714,0.4414,0.0351,-0.0105,0.0000,
177161487,1,-3.2172,0.4414,0.0000,-0.0079,0.0000,
177173478,1,-11.0813,0.4416,0.0000,-0.0079,0.2618,
177185470,1,-4.0991,0.4420,0.0175,-0.0079,0.0000,
177197494,1,-4.9774,0.4421,0.0351,-0.0079,0.0000,
177209496,1,-4.4998,0.4421,0.0175,-0.0052,0.0000,
177221469,1,-11.4880,0.4423,0.0000,-0.0052,0.2618,
177233473,1,-4.5069,0.4428,0.0175,-0.0052,0.0000,
177245455,1,-6.2652,0.4434,0.0526,-0.0052,0.0000,
177257495,1,-6.2741,0.4442,0.0526,-0.0052,0.0000,
177269482,1,-8.0376,0.4453,0.0877,-0.0052,0.0000,
177281417,1,-8.9282,0.4467,0.1052,-0.0052,0.0000,
177293477,1,-10.3016,0.4486,0.1402,-0.0079,0.0000,
177305559,1,-4.6886,0.4506,0.1928,-0.0105,-0.2618,
177317534,1,-4.7050,0.4521,0.1928,-0.0105,-0.2618,
177329524,1,-10.8317,0.4539,0.1578,-0.0105,0.0000,
177341540,1,-11.7258,0.4556,0.1753,-0.0105,0.0000,
177353496,1,-11.3478,0.4577,0.1753,-0.0131,0.0000,
177365488,1,-4.8600,0.4598,0.2104,-0.0157,-0.2618,
177377513,1,-4.4785,0.4616,0.2104,-0.0183,-0.2618,
177389461,1,-2.7366,0.4626,0.1753,-0.0183,-0.2618,
177401462,1,-7.1031,0.4637,0.1052,-0.0183,0.0000,
177413487,1,-7.1172,0.4651,0.1052,-0.0183,0.0000,
177425514,1,-8.4888,0.4669,0.1402,-0.0209,0.0000,
177437438,1,-1.9974,0.4686,0.1753,-0.0236,-0.2618,
177449489,1,-2.0087,0.4697,0.1753,-0.0236,-0.2618,
177461539,1,-6.3770,0.4709,0.1052,-0.0236,0.0000,
177473485,1,-7.2746,0.4730,0.1227,-0.0236,0.0000,
177485485,1,-11.6766,0.4749,0.2104,-0.0236,0.0000,
177497461,1,-10.4255,0.4774,0.1928,-0.0262,0.0000,
177509474,1,-4.4223,0.4802,0.2454,-0.0314,-0.2618,
177521558,1,2.0649,0.4823,0.2805,-0.0340,-0.5236,
177533544,1,-1.9044,0.4835,0.2104,-0.0367,-0.2618,
177545521,1,2.4696,0.4844,0.1227,-0.0367,-0.2618,
177557523,1,-3.6401,0.4844,0.0877,-0.0367,0.0000,
177569490,1,0.3436,0.4844,0.0000,-0.0340,0.0000,
177581461,1,-7.5229,0.4847,0.0000,-0.0340,0.2618,
177593432,1,-1.8174,0.4853,0.0351,-0.0314,0.0000,
177605383,1,-10.5623,0.4858,0.0526,-0.0314,0.2618,
177617392,1,-3.1069,0.4867,0.0526,-0.0288,0.0000,
177629319,1,-12.3287,0.4872,0.0877,-0.0314,0.2618,
177641301,1,5.1491,0.4872,0.0526,-0.0314,-0.2618,
177653351,1,-0.0835,0.4872,0.0000,-0.0314,0.0000,
177665343,1,-0.0835,0.4872,0.0000,-0.0314,0.0000,
177677335,1,-0.0835,0.4872,0.0000,-0.0314,0.0000,
177689306,1,-0.0835,0.4872,0.0000,-0.0314,0.0000,
177701290,1,-0.4825,0.4872,0.0000,-0.0288,0.0000,
177713284,1,-8.3483,0.4875,0.0000,-0.0288,0.2618,
177725304,1,-2.2462,0.4882,0.0351,-0.0288,0.0000,
177737299,1,-4.0011,0.4884,0.0701,-0.0288,0.0000,
177749272,1,-1.3714,0.4884,0.0175,-0.0288,0.0000,
177761114,1,-0.4948,0.4884,0.0000,-0.0288,0.0000,
177773096,1,-0.4948,0.4884,0.0000,-0.0288,0.0000,
177785040,1,-0.4948,0.4884,0.0000,-0.0288,0.0000,
177797037,1,-0.8939,0.4884,0.0000,-0.0262,0.0000,
177808997,1,-8.7604,0.4888,0.0000,-0.0262,0.2618,
177820997,1,-2.6575,0.4895,0.0351,-0.0262,0.0000,
177832992,1,-4.4141,0.4898,0.0701,-0.0262,0.0000,
177845008,1,-2.6628,0.4900,0.0351,-0.0262,0.0000,
177857016,1,-1.7861,0.4900,0.0175,-0.0262,0.0000,
177868976,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177880766,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177892763,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177904765,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177916716,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177928686,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177940680,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177952645,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177964591,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177976442,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
177988371,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178000168,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178012139,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178024110,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178035979,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178047990,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178059759,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178071698,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178083690,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178095749,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178107706,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178119682,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178131643,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178143598,1,-0.9096,0.4900,0.0000,-0.0262,0.0000,
178155482,1,-0.5106,0.4900,0.0000,-0.0288,0.0000,
178167455,1,7.3577,0.4895,0.0000,-0.0288,-0.2618,
178179513,1,2.1365,0.4882,-0.0526,-0.0288,0.0000,
178191563,1,5.6482,0.4877,-0.1227,-0.0288,0.0000,
178203482,1,2.1453,0.4874,-0.0526,-0.0288,0.0000,
178215460,1,1.2688,0.4874,-0.0351,-0.0288,0.0000,
178227432,1,-0.4843,0.4874,0.0000,-0.0288,0.0000,
178239410,1,-0.4843,0.4874,0.0000,-0.0288,0.0000,
178251407,1,-0.4843,0.4874,0.0000,-0.0288,0.0000,
178263335,1,-0.4843,0.4874,0.0000,-0.0288,0.0000,
178275307,1,-0.0853,0.4874,0.0000,-0.0314,0.0000,
178287292,1,7.7822,0.4868,0.0000,-0.0314,-0.2618,
178299181,1,2.5567,0.4861,-0.0526,-0.0314,0.0000,
178311154,1,3.4350,0.4860,-0.0701,-0.0314,0.0000,
178323169,1,0.8052,0.4860,-0.0175,-0.0314,0.0000,
178335198,1,0.3278,0.4860,0.0000,-0.0340,0.0000,
178347164,1,8.1960,0.4854,0.0000,-0.0340,-0.2618,
178359195,1,2.9733,0.4844,-0.0526,-0.0340,0.0000,
178371125,1,5.6099,0.4837,-0.1052,-0.0340,0.0000,
178383153,1,3.8638,0.4830,-0.0701,-0.0340,0.0000,
178395131,1,3.8656,0.4828,-0.0701,-0.0340,0.0000,
178407122,1,1.2376,0.4826,-0.0175,-0.0340,0.0000,
178419094,1,1.2377,0.4826,-0.0175,-0.0340,0.0000,
178431100,1,0.7601,0.4826,0.0000,-0.0367,0.0000,
178443041,1,8.6266,0.4823,0.0000,-0.0367,-0.2618,
178455064,1,2.5238,0.4816,-0.0351,-0.0367,0.0000,
178467078,1,4.2822,0.4811,-0.0701,-0.0367,0.0000,
178479078,1,3.4108,0.4805,-0.0526,-0.0367,0.0000,
178491076,1,3.8117,0.4804,-0.0526,-0.0393,0.0000,
178503049,1,9.9242,0.4800,-0.0175,-0.0393,-0.2618,
178515085,1,3.3446,0.4793,-0.0351,-0.0419,0.0000,
178527109,1,12.9660,0.4788,-0.0701,-0.0419,-0.2618,
178539119,1,4.2388,0.4776,-0.0526,-0.0419,0.0000,
178551070,1,7.7554,0.4765,-0.1227,-0.0419,0.0000,
178563049,1,6.8982,0.4746,-0.1052,-0.0419,0.0000,
178575066,1,10.9013,0.4726,-0.1928,-0.0393,0.0000,
178587117,1,3.0592,0.4705,-0.1928,-0.0393,0.2618,
178599120,1,11.4226,0.4683,-0.2104,-0.0367,0.0000,
178611102,1,4.4580,0.4662,-0.2279,-0.0367,0.2618,
178623077,1,11.0622,0.4644,-0.2104,-0.0340,0.0000,
178635096,1,1.4618,0.4628,-0.1753,-0.0340,0.2618,
178647072,1,8.4604,0.4616,-0.1578,-0.0340,0.0000,
178659105,1,6.7268,0.4597,-0.1227,-0.0340,0.0000,
178671193,1,10.2521,0.4577,-0.1928,-0.0340,0.0000,
178683166,1,10.2751,0.4555,-0.1928,-0.0340,0.0000,
178695210,1,11.6571,0.4527,-0.2279,-0.0314,0.0000,
178707180,1,6.0546,0.4497,-0.2805,-0.0288,0.2618,
178719255,1,6.5592,0.4470,-0.2980,-0.0262,0.2618,
178731131,1,4.8298,0.4446,-0.2630,-0.0262,0.2618,
178743083,1,11.4400,0.4423,-0.2454,-0.0236,0.0000,
178755052,1,2.7214,0.4402,-0.2279,-0.0236,0.2618,
178767100,1,9.7290,0.4381,-0.2104,-0.0236,0.0000,
178779132,1,9.7553,0.4355,-0.2104,-0.0236,0.0000,
